"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"68",830,2000,5,3,"U8","HAW200","U8 HAW200","835-99563","5/30/2000",151,"5/30/2000",2000151,151,27,27,27,"5/3/2000",124,2000124,"F",24.1,"38",13.8,13.8,81.2,"13.9","191.82","262.2","43.2",63.9,182,120,68,439,"0.12",24.09090909,17.77777778,13.1871345,11.46464646,7.323232323,2.748538012,6.4516,4.9022,5.6896,162,60,26,34,0,0
"69",874,2001,4,17,"4B","KNOL01","4B KNOL01","835-99655","5/14/2001",134,"5/14/2001",2001134,134,27,26.2,26,"4/17/2001",107,2001107,"F",21.8,"35.6",12.4,11.7,73.8,"13.8","161.46","214.49","38.2",56.9,168,113,62,315,"0.12",16.16161616,22.22222222,11.22807018,2.676767677,4.696969697,0.906432749,0.5334,0.0508,4.1402,49,93,17,8,10,0
"70",875,2001,4,17,"5C","KNOL01","5C KNOL01","835-99656","5/14/2001",134,"5/14/2001",2001134,134,27,27,27,"4/17/2001",107,2001107,"F",22.6,"35.1",11.9,12.7,75,"12.5","158.75","215.865","39.9",55.4,180,125,72,319,"0.12",16.16161616,22.22222222,11.22807018,2.676767677,4.696969697,0.906432749,0.5334,0.0508,4.1402,49,93,17,8,10,0
"71",876,2001,4,17,"6D","KNOL01","6D KNOL01","835-99657","5/14/2001",134,"5/14/2001",2001134,134,27,26.5,27,"4/17/2001",107,2001107,"F",21.5,"33.6",12.4,12.1,72.9,"12.1","146.41","205.8","39.3",55.1,176,120,63,320,"0.12",16.16161616,22.22222222,11.22807018,2.676767677,4.696969697,0.906432749,0.5334,0.0508,4.1402,49,93,17,8,10,0
"72",863,2001,4,18,"0H","EOCR01","0H EOCR01","835-99661","5/14/2001",134,"5/14/2001",2001134,134,26,26.2,26,"4/18/2001",108,2001108,"F",22.1,"35.3",12.3,13,75.5,"13.2","171.6","223.2725","40.2",60.4,174,111,61,415,"0.12",16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,0.5334,0.2286,2.0828,49,105,17,8,10,0
"73",864,2001,4,18,"1I","EOCR01","1I EOCR01","835-99662","5/14/2001",134,"5/14/2001",2001134,134,26,25.9,26,"4/18/2001",108,2001108,"F",23.3,"34.5",12.1,13.6,76.5,"11.2","152.32","221.6625","42",61.1,165,106,58,395,"0.12",16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,0.5334,0.2286,2.0828,49,105,17,8,10,0
"74",866,2001,4,18,"7E","EOCR01","7E EOCR01","835-99658","5/14/2001",134,"5/14/2001",2001134,134,26,26,26,"4/18/2001",108,2001108,"F",23.9,"36",12.7,13.7,77.2,"12.1","165.77","237.6","41.2",59.8,170,106,60,410,"0.12",16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,0.5334,0.2286,2.0828,49,105,17,8,10,0
"75",867,2001,4,18,"8F","EOCR01","8F EOCR01","835-99659","5/14/2001",134,"5/14/2001",2001134,134,26,25.9,26,"4/18/2001",108,2001108,"F",23,"33.9",12.2,12.8,75.6,"10.9","139.52","211.875","41.7",59.5,165,108,57,392,"0.12",16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,0.5334,0.2286,2.0828,49,105,17,8,10,0
"76",868,2001,4,18,"9G","EOCR01","9G EOCR01","835-99660","5/14/2001",134,"5/14/2001",2001134,134,26,25.7,26,"4/18/2001",108,2001108,"F",23.8,"36",12.5,13.1,76.6,"12.2","159.82","230.4","40.6",60,163,104,54,395,"0.12",16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,0.5334,0.2286,2.0828,49,105,17,8,10,0
"77",879,2001,4,18,"7O","LRIS01","7O LRIS01","835-99668","5/15/2001",135,"5/15/2001",2001135,135,27,27,27,"4/18/2001",108,2001108,"F",22.7,"34.6",12.7,13.3,75.7,"11.9","158.27","224.9","41.1",63.1,188,127,69,363,"0.11",16.66666667,22.67676768,11.22807018,2.525252525,5.555555556,0.789473684,0.5334,0.2286,2.0828,49,105,17,8,10,0
"78",912,2001,4,19,"8P","WWCK01","8P WWCK01","835-99669","5/16/2001",136,"5/16/2001",2001136,136,27,27.4,27,"4/19/2001",109,2001109,"F",22.2,"35.5",11.7,13.3,80.5,"13.3","176.89","221.875","45",61.6,187,129,78,460,"0.13",16.81818182,23.98989899,11.28654971,2.323232323,6.515151515,0.497076023,0.4826,0.2286,1.524,49,115,17,8,10,0
"79",911,2001,4,20,"1S","WWCK01","1S WWCK01","835-99672","5/16/2001",136,"5/16/2001",2001136,136,26,25.2,25,"4/20/2001",110,2001110,"F",19.6,"33.2",12.2,12.4,73.9,"13.6","168.64","204.18","40.7",57.4,151,95,42,365,"0.12",17.87878788,24.8989899,11.78362573,2.929292929,7.272727273,0.380116959,0.4826,0.2286,1.397,49,128,17,8,10,0
"80",910,2001,4,20,"0R","WWCK01","0R WWCK01","835-99671","5/16/2001",136,"5/16/2001",2001136,136,26,25.6,26,"4/20/2001",110,2001110,"F",21.3,"35.4",12.2,13,77.2,"14.1","183.3","223.02","41.8",60.7,162,103,51,405,"0.12",17.87878788,24.8989899,11.78362573,2.929292929,7.272727273,0.380116959,0.4826,0.2286,1.397,49,128,17,8,10,0
"81",843,2001,4,22,"5W","BISA01","5W BISA01","835-99676","5/16/2001",136,"5/16/2001",2001136,136,24,24.3,24,"4/22/2001",112,2001112,"F",18.7,"30.4",12.3,12.1,68.5,"11.7","141.57","185.44","38.1",58.1,128,71,25,322,"0.12",20.25252525,24.14141414,13.4502924,3.98989899,7.878787879,1.315789474,0.4572,1.1684,1.8288,71,127,27,9,15,0
"82",840,2001,4,22,"2T","BISA01","2T BISA01","835-99673","5/16/2001",136,"5/16/2001",2001136,136,24,25.5,25,"4/22/2001",112,2001112,"F",21.7,"32.7",13.3,12.2,73.9,"11","134.2","208.4625","41.2",59.9,158,98,51,375,"0.12",20.25252525,24.14141414,13.4502924,3.98989899,7.878787879,1.315789474,0.4572,1.1684,1.8288,71,127,27,9,15,0
"83",841,2001,4,22,"3U","BISA01","3U BISA01","835-99674","5/16/2001",136,"5/16/2001",2001136,136,24,25.6,26,"4/22/2001",112,2001112,"F",21,"33.5",12.8,12.5,72.7,"12.5","156.25","211.8875","39.2",59.5,160,99,53,380,"0.12",20.25252525,24.14141414,13.4502924,3.98989899,7.878787879,1.315789474,0.4572,1.1684,1.8288,71,127,27,9,15,0
"84",859,2001,4,22,"6X","CSWL01","6X CSWL01","835-99677","5/17/2001",137,"5/17/2001",2001137,137,25,26.1,26,"4/22/2001",112,2001112,"F",20.1,"32.2",12.2,11.9,72.9,"12.1","143.99","194.005","40.7",60.2,160,109,61,355,"0.12",20.25252525,24.14141414,13.4502924,3.98989899,7.878787879,1.315789474,0.4572,1.1684,1.8288,71,127,27,9,15,0
"85",860,2001,4,22,"7Y","CSWL01","7Y CSWL01","835-99678","5/17/2001",137,"5/17/2001",2001137,137,25,26,26,"4/22/2001",112,2001112,"F",19.8,"32.9",12.1,11.8,72.8,"13.1","154.58","196.5775","39.9",62.9,161,106,62,367,"0.11",20.25252525,24.14141414,13.4502924,3.98989899,7.878787879,1.315789474,0.4572,1.1684,1.8288,71,127,27,9,15,0
"86",898,2001,4,24,"4A","SWPG01","4A SWPG01","835-99680","5/17/2001",137,"5/17/2001",2001137,137,23,23,23,"4/24/2001",114,2001114,"F",19.4,"31.3",13.8,11.4,71.4,"11.9","135.66","197.19","40.1",56.3,137,80,31,320,"0.12",21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,0,1.1684,1.8288,87,90,63,16,8,8
"87",899,2001,4,24,"5B","SWPG01","5B SWPG01","835-99681","5/17/2001",137,"5/17/2001",2001137,137,23,23,23,"4/24/2001",114,2001114,"F",17.1,"28.6",12,9.9,66.8,"11.5","113.85","156.585","38.2",54.8,107,61,18,252,"0.12",21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,0,1.1684,1.8288,87,90,63,16,8,8
"88",900,2001,4,24,"8Z","SWPG01","8Z SWPG01","835-99679","5/17/2001",137,"5/17/2001",2001137,137,23,23,23,"4/24/2001",114,2001114,"F",20.2,"33.1",12.9,12.1,72.5,"12.9","156.09","206.875","39.4",58.7,152,99,47,385,"0.12",21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,0,1.1684,1.8288,87,90,63,16,8,8
"89",909,2001,4,24,"YA-SB","WCEM01","YA-SB WCEM01","835-99684","5/18/2001",138,"5/18/2001",2001138,138,24,24,24,"4/24/2001",114,2001114,"F",15.8,"25.8",10.4,10.2,62.3,"10","102","132.87","36.5",47.7,93,50,10,150,"0.11",21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,0,1.1684,1.8288,87,90,63,16,8,8
"90",850,2001,4,24,"5L","BROT01","5L BROT01","835-99692","5/22/2001",142,"5/22/2001",2001142,142,28,25,25,"4/24/2001",114,2001114,"F",19.8,"31.6",12,11,71.8,"11.8","129.8","181.7","40.2",59.1,148,95,33,268,"0.11",21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,0,1.1684,1.8288,87,90,63,16,8,8
"91",862,2001,4,24,"9F","CUGO01","9F CUGO01","835-99686","5/21/2001",141,"5/21/2001",2001141,141,27,26.9,27,"4/24/2001",114,2001114,"F",24.6,"37.4",13.6,12.6,79.1,"12.8","161.28","244.97","41.7",60.2,175,118,75,409,"0.12",21.66666667,21.46464646,15.32163743,4.141414141,5.95959596,3.070175439,0,1.1684,1.8288,87,90,63,16,8,8
"92",894,2001,4,25,"6W","NOGO01","6W NOGO01","775-27203","5/25/2001",145,"5/25/2001",2001145,145,30,28.2,28,"4/25/2001",115,2001115,"F",23,"34.8",13.4,12.3,77.5,"11.8","145.14","223.59","42.7",59.5,194,138,90,388,"0.12",21.71717172,20.4040404,15.76023392,3.484848485,5.202020202,3.216374269,0.0508,1.1176,1.8288,81,73,66,10,6,8
"93",887,2001,4,26,"2I","MNDY01","2I MNDY01","835-99689","5/21/2001",141,"5/21/2001",2001141,141,25,25,25,"4/26/2001",116,2001116,"F",23,"32.7",12.2,12.4,75.6,"9.7","120.28","201.105","42.9",59.8,169,113,64,387,"0.12",21.26262626,20.95959596,15.78947368,3.282828283,6.111111111,3.011695906,0.0508,1.1176,1.27,78,84,66,10,6,8
"94",858,2001,4,26,"9Z","CCPL01","9Z CCPL01","775-27206","5/25/2001",145,"5/25/2001",2001145,145,29,26.5,26,"4/26/2001",116,2001116,"F",22.9,"34.7",12.6,12.9,76.6,"11.8","152.22","221.2125","41.9",59.2,177,120,62,382,"0.12",21.26262626,20.95959596,15.78947368,3.282828283,6.111111111,3.011695906,0.0508,1.1176,1.27,78,84,66,10,6,8
"95",856,2001,4,26,"7X","CCPL01","7X CCPL01","775-27204","5/25/2001",145,"5/25/2001",2001145,145,29,28,28,"4/26/2001",116,2001116,"F",24.1,"37.5",12.7,12.4,78.5,"13.4","166.16","235.3125","41",59.7,201,134,88,380,"0.12",21.26262626,20.95959596,15.78947368,3.282828283,6.111111111,3.011695906,0.0508,1.1176,1.27,78,84,66,10,6,8
"96",886,2001,4,27,"1H","MNDY01","1H MNDY01","835-99688","5/21/2001",141,"5/21/2001",2001141,141,24,24,24,"4/27/2001",117,2001117,"F",22.1,"32.8",12,11.7,73.9,"10.7","125.19","194.34","41.1",57.4,152,99,50,348,"0.12",21.96969697,20.45454545,16.22807018,4.04040404,6.515151515,3.011695906,0.0508,1.143,1.2192,84,83,66,10,6,8
"97",869,2001,4,27,"6M","HOMS01","6M HOMS01","835-99693","5/23/2001",143,"5/23/2001",2001143,143,26,26.2,26,"4/27/2001",117,2001117,"F",22.9,"37.6",12.3,12.7,75.5,"14.7","186.69","235","37.9",57.6,171,119,54,343,"0.12",21.96969697,20.45454545,16.22807018,4.04040404,6.515151515,3.011695906,0.0508,1.143,1.2192,84,83,66,10,6,8
"98",881,2001,4,28,"1G","MIPI01","1G MIPI01","775-27213","5/28/2001",148,"5/28/2001",2001148,148,30,26.4,26,"4/28/2001",118,2001118,"F",22.5,"34",12.5,12.1,75.8,"11.5","139.15","209.1","41.8",59.1,170,115,64,335,"0.12",22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,0.0508,1.4986,1.2192,93,82,65,10,6,8
"99",845,2001,4,28,"6B","BRBI01","6B BRBI01","775-27208","5/25/2001",145,"5/25/2001",2001145,145,27,27.2,27,"4/28/2001",118,2001118,"F",22.2,"34.4",11.9,11.6,77.1,"12.2","141.52","202.1","42.7",58.8,184,127,75,357,"0.12",22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,0.0508,1.4986,1.2192,93,82,65,10,6,8
"100",882,2001,4,28,"2H","MIPI01","2H MIPI01","775-27214","5/28/2001",148,"5/28/2001",2001148,148,30,28.8,29,"4/28/2001",118,2001118,"F",24.5,"37.1",11.9,13.5,81.3,"12.6","170.1","235.585","44.2",59,201,143,97,402,"0.13",22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,0.0508,1.4986,1.2192,93,82,65,10,6,8
"101",883,2001,4,28,"9E","MIPI01","9E MIPI01","775-27211","5/28/2001",148,"5/28/2001",2001148,148,30,29,29,"4/28/2001",118,2001118,"F",24.5,"35.7",12.8,13.4,80,"11.2","150.08","233.835","44.3",57,205,145,99,402,"0.13",22.22222222,20.15151515,16.22807018,4.696969697,6.666666667,2.894736842,0.0508,1.4986,1.2192,93,82,65,10,6,8
"102",888,2001,4,29,"0Q","NMUR01","0Q NMUR01","835-99697","5/24/2001",144,"5/24/2001",2001144,144,25,25.2,25,"4/29/2001",119,2001119,"F",18.4,"30.7",12.3,11.4,67.3,"12.3","140.22","181.8975","36.6",51.4,147,95,41,277,"0.13",22.67676768,19.94949495,15.70175439,5.555555556,6.262626263,2.543859649,0.2286,1.3208,0.5588,105,76,63,10,6,8
"103",890,2001,4,29,"8O","NMUR01","8O NMUR01","835-99695","5/24/2001",144,"5/24/2001",2001144,144,25,25.9,26,"4/29/2001",119,2001119,"F",19.6,"31.1",12.9,12.4,69.5,"11.5","142.6","196.7075","38.4",53.6,159,109,54,315,"0.13",22.67676768,19.94949495,15.70175439,5.555555556,6.262626263,2.543859649,0.2286,1.3208,0.5588,105,76,63,10,6,8
"104",906,2001,5,4,"6L","WARO01","6L WARO01","775-27218","5/31/2001",151,"5/31/2001",2001151,151,27,26,26,"5/4/2001",124,2001124,"F",21.9,"33.8",12.1,12.6,75.1,"11.9","149.94","208.715","41.3",59.2,167,107,60,412,"0.13",22.67676768,19.34343434,18.3625731,6.919191919,8.181818182,3.187134503,1.1684,2.7432,0.5334,109,82,110,12,0,16
"105",903,2001,5,4,"3I","WARO01","3I WARO01","775-27215","5/31/2001",151,"5/31/2001",2001151,151,27,27.1,27,"5/4/2001",124,2001124,"F",23.6,"36",13.2,13.3,77.5,"12.4","164.92","238.5","41.5",61.5,180,125,75,415,"0.12",22.67676768,19.34343434,18.3625731,6.919191919,8.181818182,3.187134503,1.1684,2.7432,0.5334,109,82,110,12,0,16
"106",884,2001,5,10,"3S","MMUR01","3S MMUR01","0975-15104","6/5/2001",156,"6/5/2001",2001156,156,26,26.4,26,"5/10/2001",130,2001130,"F",22.7,"36.7",13.7,14,77.6,"14","196","254.1475","40.9",60.7,172,114,65,419,"0.12",19.94949495,19.04040404,21.95906433,6.262626263,9.595959596,5.438596491,1.3208,3.6322,0.6858,76,93,162,6,0,18
"107",895,2001,5,10,"0P","SWEG01","0P SWEG01","0975-15101","6/5/2001",156,"6/5/2001",2001156,156,26,26.8,27,"5/10/2001",130,2001130,"F",23,"37.1",13.8,12.6,79.1,"14.1","177.66","244.86","42",58.7,180,122,70,400,"0.13",19.94949495,19.04040404,21.95906433,6.262626263,9.595959596,5.438596491,1.3208,3.6322,0.6858,76,93,162,6,0,18
"108",897,2001,5,11,"2R","SWEG01","2R SWEG01","0975-15103","6/5/2001",156,"6/5/2001",2001156,156,25,25.9,26,"5/11/2001",131,2001131,"F",21.3,"32.2",12.9,12.2,73.6,"10.9","132.98","202.055","41.4",58.1,167,110,54,365,"0.12",19.7979798,18.48484848,22.30994152,6.717171717,8.636363636,5.350877193,1.397,3.556,0.2286,79,80,167,6,0,18
"109",851,2001,5,19,"6V","BRTN01","6V BRTN01","0975-15107","6/13/2001",164,"6/13/2001",2001164,164,25,26,26,"5/19/2001",139,2001139,"F",23.4,"35.1",11.7,12.9,74.4,"11.7","150.93","215.865","39.3",56.3,161,106,60,352,"0.13",19.8989899,18.83838384,22.25146199,10.55555556,6.616161616,6.783625731,3.937,2.6162,1.5494,107,63,175,0,0,16
"110",852,2001,5,19,"7W","BRTN01","7W BRTN01","0975-15108","6/13/2001",164,"6/13/2001",2001164,164,25,25.8,26,"5/19/2001",139,2001139,"F",21.5,"33.2",12,12.8,73.2,"11.7","149.76","205.84","40",56.5,158,101,60,350,"0.12",19.8989899,18.83838384,22.25146199,10.55555556,6.616161616,6.783625731,3.937,2.6162,1.5494,107,63,175,0,0,16
"111",917,2002,NA,NA,"5K","EOCR02","5K EOCR02","975-57504","5/4/2002",124,"5/4/2002",2002124,124,25,24.6,25,"4/9/2002",99,2002099,"F",20.6,"35",13.2,13.6,73.6,"14.4","195.84","234.5","38.6",60.4,131,77,35,395,"0.12",21.61616162,11.21212121,7.046783626,8.131313131,4.04e-17,-2.923976608,3.7338,3.4036,3.302,109,15,3,24,0,0
"112",930,2002,4,17,"4I","DBAR02","4I DBAR02","975-57517","5/16/2002",136,"5/16/2002",2002136,136,29,27.1,27,"4/17/2002",107,2002107,"F",21.4,"33.6",12.4,12.1,75.8,"12.2","147.62","205.8","42.2",62.9,183,129,70,402,"0.12",16.71717172,15.55555556,13.97660819,3.939393939,2.424242424,2.251461988,1.4478,3.2512,4.191,83,31,65,23,1,8
"113",929,2002,4,18,"3H","NEEL02","3H NEEL02","975-57516","5/15/2002",135,"5/15/2002",2002135,135,27,24.6,25,"4/18/2002",108,2002108,"F",18.2,"29.6",11.9,11.4,68.6,"11.4","129.96","172.42","39",51.4,128,76,34,285,"0.13",15,15.75757576,14.70760234,2.676767677,3.080808081,2.719298246,2.0066,3.2004,4.191,61,32,86,16,1,16
"114",927,2002,4,18,"1F","NEEL02","1F NEEL02","975-57514","5/15/2002",135,"5/15/2002",2002135,135,27,25.6,26,"4/18/2002",108,2002108,"F",21.5,"32.4",12.3,11.7,72.7,"10.9","127.53","194.4","40.3",54.5,151,101,54,370,"0.13",15,15.75757576,14.70760234,2.676767677,3.080808081,2.719298246,2.0066,3.2004,4.191,61,32,86,16,1,16
"115",919,2002,4,18,"7M","SWPG02","7M SWPG02","975-57506","5/15/2002",135,"5/15/2002",2002135,135,27,26.6,27,"4/18/2002",108,2002108,"F",22,"33.4",11.4,11.8,76.4,"11.4","134.52","193.72","43",59.3,175,120,66,387,"0.12",15,15.75757576,14.70760234,2.676767677,3.080808081,2.719298246,2.0066,3.2004,4.191,61,32,86,16,1,16
"116",939,2002,4,19,"3R","JEWL02","3R JEWL02","975-57526","5/16/2002",136,"5/16/2002",2002136,136,27,25.3,25,"4/19/2002",109,2002109,"F",20.7,"32.8",11.8,10.7,72.5,"12.1","129.47","184.5","39.7",58.6,152,99,44,298,"0.11",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"117",920,2002,4,19,"8N","SWPG02","8N SWPG02","975-57507","5/15/2002",135,"5/15/2002",2002135,135,26,25.6,26,"4/19/2002",109,2002109,"F",20.9,"32",12.7,11.9,74.9,"11.1","132.09","196.8","42.9",60.2,163,100,53,430,"0.13",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"118",921,2002,4,19,"9O","SWPG02","9O SWPG02","975-57508","5/15/2002",135,"5/15/2002",2002135,135,26,26.2,26,"4/19/2002",109,2002109,"F",22.1,"35.6",13.1,13.1,75.3,"13.5","176.85","233.18","39.7",61.7,172,110,63,412,"0.12",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"119",937,2002,4,19,"1P","JEWL02","1P JEWL02","975-57524","5/16/2002",136,"5/16/2002",2002136,136,27,25.8,26,"4/19/2002",109,2002109,"F",20.5,"32.4",11.5,11.6,74.2,"11.9","138.04","187.11","41.8",59.3,163,112,48,365,"0.12",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"120",938,2002,4,19,"2Q","JEWL02","2Q JEWL02","975-57525","5/16/2002",136,"5/16/2002",2002136,136,27,26.4,26,"4/19/2002",109,2002109,"F",21.4,"34",10.6,11.7,74.6,"12.6","147.42","189.55","40.6",59.6,166,109,69,345,"0.12",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"121",933,2002,4,19,"7L","MART02","7L MART02","975-57522","5/16/2002",136,"5/16/2002",2002136,136,27,26.5,27,"4/19/2002",109,2002109,"F",21.2,"34",12.8,11.9,75.8,"12.8","152.32","209.95","41.8",61.1,177,115,68,380,"0.12",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"122",935,2002,4,19,"9N","MART02","9N MART02","975-57521","5/16/2002",136,"5/16/2002",2002136,136,27,27.3,27,"4/19/2002",109,2002109,"F",23.2,"35.1",13.9,13,78,"11.9","154.7","236.0475","42.9",60.4,188,127,77,398,"0.12",13.43434343,15.80808081,15.40935673,1.464646465,3.434343434,3.625730994,3.302,1.9558,4.191,38,32,109,8,1,24
"123",945,2002,4,25,"FFW-S","DRIN02","FFW-S DRIN02","975-57533","5/20/2002",140,"5/20/2002",2002140,140,25,23.8,24,"4/25/2002",115,2002115,"F",17.7,"30.1",10.4,10.5,67.3,"12.4","130.2","157.2725","37.2",55.1,110,44,12,300,"0.12",12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,3.6068,8.8392,4.0894,2,32,124,0,1,24
"124",941,2002,4,25,"6U","DRIN02","6U DRIN02","975-57529","5/20/2002",140,"5/20/2002",2002140,140,25,25.2,25,"4/25/2002",115,2002115,"F",20.4,"30.7",13.1,11.7,73.8,"10.3","120.51","190.34","43.1",58.8,155,92,46.5,398,"0.13",12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,3.6068,8.8392,4.0894,2,32,124,0,1,24
"125",942,2002,4,25,"7V","DRIN02","7V DRIN02","975-57530","5/20/2002",140,"5/20/2002",2002140,140,25,25.4,25,"4/25/2002",115,2002115,"F",20.4,"28.7",13.3,12.5,71.3,"8.3","103.75","185.115","42.6",58,152,97,47,390,"0.13",12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,3.6068,8.8392,4.0894,2,32,124,0,1,24
"126",943,2002,4,25,"8W","DRIN02","8W DRIN02","975-57531","5/20/2002",140,"5/20/2002",2002140,140,25,25.1,25,"4/25/2002",115,2002115,"F",21,"29.7",12.1,12.2,72.4,"8.7","106.14","180.4275","42.7",56.6,154,88,45,388,"0.13",12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,3.6068,8.8392,4.0894,2,32,124,0,1,24
"127",944,2002,4,25,"9X","DRIN02","9X DRIN02","975-57532","5/20/2002",140,"5/20/2002",2002140,140,25,24.9,25,"4/25/2002",115,2002115,"F",21,"28.5",11.8,12.2,73.7,"7.5","91.5","171","45.2",57.2,150,87,37,368,"0.13",12.37373737,16.51515152,17.07602339,0.050505051,5.303030303,4.239766082,3.6068,8.8392,4.0894,2,32,124,0,1,24
"128",946,2002,4,26,"0Y","BRTN02","0Y BRTN02","975-57534","5/22/2002",142,"5/22/2002",2002142,142,26,26,26,"4/26/2002",116,2002116,"F",21.7,"34.8",11.6,12.8,75.3,"13.1","167.68","212.28","40.5",61,180,118,68,380,"0.12",12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,3.6068,9.1948,5.1816,7,35,124,0,1,24
"129",947,2002,4,26,"1Z","BRTN02","1Z BRTN02","975-57535","5/22/2002",142,"5/22/2002",2002142,142,26,26,26,"4/26/2002",116,2002116,"F",21.9,"35.1",11.8,13,76.2,"13.2","171.6","217.62","41.1",61,168,108,64,395,"0.12",12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,3.6068,9.1948,5.1816,7,35,124,0,1,24
"130",948,2002,4,26,"7A","BRTN02","7A BRTN02","975-57536","5/22/2002",142,"5/22/2002",2002142,142,26,26,26,"4/26/2002",116,2002116,"F",20.6,"32",12.3,12.2,71,"11.4","139.08","196","39",54.6,151,94,41,338,"0.13",12.87878788,16.56565657,17.45614035,0.404040404,5.505050505,4.707602339,3.6068,9.1948,5.1816,7,35,124,0,1,24
"131",957,2002,4,28,"7K","LANS02","7K LANS02","975-57546","5/23/2002",143,"5/23/2002",2002143,143,25,25,25,"4/28/2002",118,2002118,"F",20.3,"31.1",12.4,12,72.5,"10.8","129.6","189.71","41.4",56.1,143,88,42,362,"0.13",15.55555556,14.04040404,17.25146199,2.424242424,4.04040404,4.356725146,3.2512,10.3632,5.7404,31,11,123,1,0,24
"132",965,2002,5,6,"4R","VETS02","4R VETS02","975-57554","5/30/2002",150,"5/30/2002",2002150,150,24,24.5,24,"5/6/2002",126,2002126,"F",18.8,"30.1",11.7,10.2,68,"11.3","115.26","164.7975","37.9",50.3,124,74,31,200,"0.12",16.51515152,16.01010101,14.56140351,5.303030303,2.424242424,2.01754386,8.8392,2.3368,3.9624,32,35,68,1,0,16
"133",966,2002,5,13,"6T","STAD02","6T STAD02","975-57556","6/8/2002",159,"6/8/2002",2002159,159,26,25.9,26,"5/13/2002",133,2002133,"F",20.9,"33.6",11.2,11.9,70.1,"12.7","151.13","194.04","36.5",51.9,161,109,53,270,"0.12",12.82828283,23.58585859,14.76608187,2.222222222,9.646464646,2.426900585,9.7282,2.1082,6.477,10,135,34,0,17,1
"134",967,2002,5,13,"7U","STAD02","7U STAD02","975-57557","6/8/2002",159,"6/8/2002",2002159,159,26,25.9,26,"5/13/2002",133,2002133,"F",21.4,"33.8",12,11.6,73.5,"12.4","143.84","199.42","39.7",55,161,109,55,290,"0.12",12.82828283,23.58585859,14.76608187,2.222222222,9.646464646,2.426900585,9.7282,2.1082,6.477,10,135,34,0,17,1
"135",971,2002,5,21,"2Z","HAPA02","2Z HAPA02","975-57561","6/15/2002",166,"6/15/2002",2002166,166,25,24.9,25,"5/21/2002",141,2002141,"F",21.4,"33",11.8,12.2,71.2,"11.6","141.52","198","38.2",55.5,144,84,40,342,"0.13",20.65656566,22.87878788,15.11695906,7.171717172,9.747474747,3.391812865,1.0668,6.604,11.0998,101,128,42,14,16,1
