Date,Obs,Year,Month,Day,Julian, MaxTemp, MinTemp, AtObsTemp, Precip, Snowfall, SnowDepth, HDD, CDD, GDD
1/9/1991,374,1991,1,9,9,27,2, M,0.02,0.1, T,50,0,0
1/10/1991,375,1991,1,10,10,36,27, M,0,0,0,33,0,0
1/11/1991,376,1991,1,11,11,28,12, M,0.02,0.5,1,45,0,0
1/12/1991,377,1991,1,12,12,30,15, M,0.65,5,5,42,0,0
1/13/1991,378,1991,1,13,13,35,18, M,0.05,1.8,7,38,0,0
1/14/1991,379,1991,1,14,14,23,2, M,0.01,0.8,6,52,0,0
1/15/1991,380,1991,1,15,15,36,19, M,0.01,0.4,6,37,0,0
1/16/1991,381,1991,1,16,16,46,35, M,0.12,0,5,24,0,0
1/17/1991,382,1991,1,17,17,43,32, M,0.48,0.3,3,27,0,0
1/18/1991,383,1991,1,18,18,36,26, M, T, T,3,34,0,0
1/19/1991,384,1991,1,19,19,34,27, M, T, T,3,34,0,0
1/20/1991,385,1991,1,20,20,45,31, M,0,0,1,27,0,0
1/21/1991,386,1991,1,21,21,39,9, M,0.11,0.8,2,41,0,0
1/22/1991,387,1991,1,22,22,12,2, M,0.05,1.5,3,58,0,0
1/23/1991,388,1991,1,23,23,16,-3, M, T,0.2,3,58,0,0
1/24/1991,389,1991,1,24,24,30,16, M, T, T,2,42,0,0
1/25/1991,390,1991,1,25,25,25,-6, M,0.15,4.2,5,55,0,0
1/26/1991,391,1991,1,26,26,18,-7, M, T, T,4,59,0,0
1/27/1991,392,1991,1,27,27,24,9, M, T,0.1,4,48,0,0
1/28/1991,393,1991,1,28,28,37,17, M,0.01,0.1,4,38,0,0
1/29/1991,394,1991,1,29,29,42,11, M,0,0,4,38,0,0
1/30/1991,395,1991,1,30,30,41,13, M,0.13,1.2,5,38,0,0
1/31/1991,396,1991,1,31,31,27,22, M,0.11,1.5,6,40,0,0
2/1/1991,397,1991,2,1,32,23,15, M,0.01,0.2,5,46,0,0
2/2/1991,398,1991,2,2,33,28,17, M,0,0,5,42,0,0
2/3/1991,399,1991,2,3,34,51,23, M,0,0,3,28,0,0
2/4/1991,400,1991,2,4,35,57,27, M,0,0,1,23,0,0
2/5/1991,401,1991,2,5,36,61,33, M,0,0, T,18,0,0
2/6/1991,402,1991,2,6,37,56,36, M,0,0, T,19,0,0
2/7/1991,403,1991,2,7,38,43,36, M,0.22,0,0,25,0,0
2/8/1991,404,1991,2,8,39,40,33, M,0.03,0,0,28,0,0
2/9/1991,405,1991,2,9,40,47,24, M,0,0,0,29,0,0
2/10/1991,406,1991,2,10,41,45,28, M, T, T,0,28,0,0
2/11/1991,407,1991,2,11,42,34,19, M,0.01,0.2, T,38,0,0
2/12/1991,408,1991,2,12,43,25,7, M,0.05,1.8,2,49,0,0
2/13/1991,409,1991,2,13,44,24,8, M, T, T,1,49,0,0
2/14/1991,410,1991,2,14,45,33,24, M,0.16,2.2,3,36,0,0
2/15/1991,411,1991,2,15,46,38,25, M,0.25,0,1,33,0,0
2/16/1991,412,1991,2,16,47,26,4, M,0.01,0.2,1,50,0,0
2/17/1991,413,1991,2,17,48,22,4, M,0,0,1,52,0,0
2/18/1991,414,1991,2,18,49,30,22, M, T, T,1,39,0,0
2/19/1991,415,1991,2,19,50,38,29, M,0.21,0, T,31,0,0
2/20/1991,416,1991,2,20,51,50,35, M,0.19,0,0,22,0,0
2/21/1991,417,1991,2,21,52,38,24, M,0,0,0,34,0,0
2/22/1991,418,1991,2,22,53,49,32, M,0,0,0,24,0,0
2/23/1991,419,1991,2,23,54,47,10, M,0.01,0.4,1,36,0,0
2/24/1991,420,1991,2,24,55,23,11, M, T,0.1, T,48,0,0
2/25/1991,421,1991,2,25,56,38,22, M,0,0,0,35,0,0
2/26/1991,422,1991,2,26,57,33,20, M, T, T,0,38,0,0
2/27/1991,423,1991,2,27,58,33,7, M,0.07,2.4,3,45,0,0
2/28/1991,424,1991,2,28,59,27,15, M, T,0.2,2,44,0,0
3/1/1991,425,1991,3,1,60,41,22, M,0.03,0.2,1,33,0,0
3/2/1991,426,1991,3,2,61,59,41, M,0.05,0,0,15,0,0
3/3/1991,427,1991,3,3,62,68,36, M,0.19,0,0,13,0,2
3/4/1991,428,1991,3,4,63,36,31, M,0.94,0,0,31,0,0
3/5/1991,429,1991,3,5,64,34,27, M,0.27,1.3,1,34,0,0
3/6/1991,430,1991,3,6,65,43,28, M,0,0,0,29,0,0
3/7/1991,431,1991,3,7,66,60,37, M, T,0,0,16,0,0
3/8/1991,432,1991,3,8,67,37,17, M, T,0.4, T,38,0,0
3/9/1991,433,1991,3,9,68,28,18, M,0,0, T,42,0,0
3/10/1991,434,1991,3,10,69,36,18, M,0,0,0,38,0,0
3/11/1991,435,1991,3,11,70,31,15, M,0,0,0,42,0,0
3/12/1991,436,1991,3,12,71,24,17, M, T, T, T,44,0,0
3/13/1991,437,1991,3,13,72,37,15, M,0,0,0,39,0,0
3/14/1991,438,1991,3,14,73,39,22, M, T, T, T,34,0,0
3/15/1991,439,1991,3,15,74,35,27, M,0.33,3.4,3,34,0,0
3/16/1991,440,1991,3,16,75,37,19, M, T, T,2,37,0,0
3/17/1991,441,1991,3,17,76,47,22, M,0,0,0,30,0,0
3/18/1991,442,1991,3,18,77,55,30, M,0.08,0,0,22,0,0
3/19/1991,443,1991,3,19,78,43,34, M,0.15,0,0,26,0,0
3/20/1991,444,1991,3,20,79,48,32, M,0.06,0,0,25,0,0
3/21/1991,445,1991,3,21,80,44,23, M,0,0,0,31,0,0
3/22/1991,446,1991,3,22,81,56,28, M, T,0,0,23,0,0
3/23/1991,447,1991,3,23,82,41,33, M,0.19,0,0,28,0,0
3/24/1991,448,1991,3,24,83,43,36, M,0.29,0,0,25,0,0
3/25/1991,449,1991,3,25,84,46,37, M,0.25,0,0,23,0,0
3/26/1991,450,1991,3,26,85,42,35, M,0.01,0,0,26,0,0
3/27/1991,451,1991,3,27,86,53,38, M,0.21,0,0,19,0,0
3/28/1991,452,1991,3,28,87,62,44, M,0.52,0,0,12,0,3
3/29/1991,453,1991,3,29,88,58,31, M,0,0,0,20,0,0
3/30/1991,454,1991,3,30,89,42,25, M,0.01,0.2, T,31,0,0
3/31/1991,455,1991,3,31,90,35,16, M,0,0,0,39,0,0
4/1/1991,456,1991,4,1,91,46,28, M,0.01,0.1, T,28,0,0
4/2/1991,457,1991,4,2,92,42,32, M,0.18,0.1, T,28,0,0
4/3/1991,458,1991,4,3,93,40,24, M, T, T,0,33,0,0
4/4/1991,459,1991,4,4,94,51,28, M,0,0,0,25,0,0
4/5/1991,460,1991,4,5,95,68,45, M,0,0,0,8,0,7
4/6/1991,461,1991,4,6,96,62,41, M, T,0,0,13,0,2
4/7/1991,462,1991,4,7,97,75,51, M,0.12,0,0,2,0,13
4/8/1991,463,1991,4,8,98,84,49, M,0,0,0,0,2,17
4/9/1991,464,1991,4,9,99,82,60, M,0.21,0,0,0,6,21
4/10/1991,465,1991,4,10,100,77,51, M,0.75,0,0,1,0,14
4/11/1991,466,1991,4,11,101,56,32, M, T,0,0,21,0,0
4/12/1991,467,1991,4,12,102,45,29, M,0,0,0,28,0,0
4/13/1991,468,1991,4,13,103,45,31, M,0,0,0,27,0,0
4/14/1991,469,1991,4,14,104,53,36, M, T,0,0,20,0,0
4/15/1991,470,1991,4,15,105,58,37, M,0.28,0,0,17,0,0
4/16/1991,471,1991,4,16,106,53,41, M,0.06,0,0,18,0,0
4/17/1991,472,1991,4,17,107,63,33, M, T,0,0,17,0,0
4/18/1991,473,1991,4,18,108,56,35, M,0,0,0,19,0,0
4/19/1991,474,1991,4,19,109,51,34, M,0,0,0,22,0,0
4/20/1991,475,1991,4,20,110,61,39, M,0.01,0,0,15,0,0
4/21/1991,476,1991,4,21,111,42,39, M,0.29,0,0,24,0,0
4/22/1991,477,1991,4,22,112,41,32, M,1.38,2,2,28,0,0
4/23/1991,478,1991,4,23,113,45,33, M,0.04, T,0,26,0,0
4/24/1991,479,1991,4,24,114,63,42, M,0,0,0,12,0,3
4/25/1991,480,1991,4,25,115,58,34, M,0.06,0,0,19,0,0
4/26/1991,481,1991,4,26,116,63,33, M,0,0,0,17,0,0
4/27/1991,482,1991,4,27,117,73,46, M, T,0,0,5,0,10
4/28/1991,483,1991,4,28,118,74,44, M,0,0,0,6,0,9
4/29/1991,484,1991,4,29,119,72,49, M, T,0,0,4,0,11
4/30/1991,485,1991,4,30,120,64,49, M,0.45,0,0,8,0,7
5/1/1991,486,1991,5,1,121,79,48, M, T,0,0,1,0,14
5/2/1991,487,1991,5,2,122,77,45, M,0.02,0,0,4,0,11
5/3/1991,488,1991,5,3,123,51,39, M, T,0,0,20,0,0
5/4/1991,489,1991,5,4,124,48,36, M, T,0,0,23,0,0
5/5/1991,490,1991,5,5,125,56,30, M,0,0,0,22,0,0
5/6/1991,491,1991,5,6,126,72,41, M, T,0,0,8,0,7
5/7/1991,492,1991,5,7,127,67,46, M,0.38,0,0,8,0,7
5/8/1991,493,1991,5,8,128,56,39, M,0,0,0,17,0,0
5/9/1991,494,1991,5,9,129,59,38, M, T,0,0,16,0,0
5/10/1991,495,1991,5,10,130,55,45, M,0.16,0,0,15,0,0
5/11/1991,496,1991,5,11,131,66,40, M,0,0,0,12,0,3
5/12/1991,497,1991,5,12,132,78,48, M,0,0,0,2,0,13
5/13/1991,498,1991,5,13,133,82,50, M,0,0,0,0,1,16
5/14/1991,499,1991,5,14,134,83,56, M,0.01,0,0,0,5,20
5/15/1991,500,1991,5,15,135,80,47, M,0,0,0,1,0,14
5/16/1991,501,1991,5,16,136,80,49, M,0,0,0,0,0,15
5/17/1991,502,1991,5,17,137,87,64, M,0,0,0,0,11,26
5/18/1991,503,1991,5,18,138,84,43, M,0.84,0,0,1,0,14
5/19/1991,504,1991,5,19,139,62,35, M,0,0,0,16,0,0
5/20/1991,505,1991,5,20,140,69,41, M,0,0,0,10,0,5
5/21/1991,506,1991,5,21,141,73,47, M,0,0,0,5,0,10
5/22/1991,507,1991,5,22,142,81,52, M,0,0,0,0,2,17
5/23/1991,508,1991,5,23,143,82,62, M,0,0,0,0,7,22
5/24/1991,509,1991,5,24,144,86,61, M,0,0,0,0,9,24
5/25/1991,510,1991,5,25,145,86,65, M,0,0,0,0,11,26
5/26/1991,511,1991,5,26,146,83,60, M,0,0,0,0,7,22
5/27/1991,512,1991,5,27,147,86,68, M,0,0,0,0,12,27
5/28/1991,513,1991,5,28,148,78,59, M,0.03,0,0,0,4,19
5/29/1991,514,1991,5,29,149,83,54, M,0,0,0,0,4,19
5/30/1991,515,1991,5,30,150,84,63, M,0,0,0,0,9,24
5/31/1991,516,1991,5,31,151,83,67, M,0.1,0,0,0,10,25
6/1/1991,517,1991,6,1,152,83,60, M,0.22,0,0,0,7,22
6/2/1991,518,1991,6,2,153,72,46, M,0,0,0,6,0,9
6/3/1991,519,1991,6,3,154,77,47, M,0,0,0,3,0,12
6/4/1991,520,1991,6,4,155,77,53, M,0.23,0,0,0,0,15
6/5/1991,521,1991,6,5,156,66,42, M, T,0,0,11,0,4
6/6/1991,522,1991,6,6,157,68,43, M,0,0,0,9,0,6
6/7/1991,523,1991,6,7,158,69,42, M,0,0,0,9,0,6
6/8/1991,524,1991,6,8,159,76,45, M,0,0,0,4,0,11
6/9/1991,525,1991,6,9,160,80,48, M,0,0,0,1,0,14
6/10/1991,526,1991,6,10,161,81,50, M,0,0,0,0,1,16
6/11/1991,527,1991,6,11,162,86,62, M,0,0,0,0,9,24
6/12/1991,528,1991,6,12,163,81,62, M,0.19,0,0,0,7,22
6/13/1991,529,1991,6,13,164,74,45, M,0.41,0,0,5,0,10
6/14/1991,530,1991,6,14,165,65,40, M,0,0,0,12,0,3
6/15/1991,531,1991,6,15,166,80,54, M,0,0,0,0,2,17
6/16/1991,532,1991,6,16,167,92,66, M,0.02,0,0,0,14,29
6/17/1991,533,1991,6,17,168,80,62, M,0,0,0,0,6,21
6/18/1991,534,1991,6,18,169,69,58, M,0,0,0,1,0,14
6/19/1991,535,1991,6,19,170,82,63, M,0,0,0,0,8,23
6/20/1991,536,1991,6,20,171,85,58, M,0,0,0,0,7,22
6/21/1991,537,1991,6,21,172,86,53, M,0,0,0,0,5,20
6/22/1991,538,1991,6,22,173,83,57, M,0,0,0,0,5,20
6/23/1991,539,1991,6,23,174,74,57, M, T,0,0,0,1,16
6/24/1991,540,1991,6,24,175,74,51, M,0,0,0,2,0,13
6/25/1991,541,1991,6,25,176,79,51, M,0,0,0,0,0,15
6/26/1991,542,1991,6,26,177,84,57, M,0,0,0,0,6,21
6/27/1991,543,1991,6,27,178,86,60, M,0,0,0,0,8,23
6/28/1991,544,1991,6,28,179,91,60, M,0,0,0,0,11,26
6/29/1991,545,1991,6,29,180,92,73, M,0,0,0,0,18,33
6/30/1991,546,1991,6,30,181,83,63, M, T,0,0,0,8,23
7/1/1991,547,1991,7,1,182,72,45, M, T,0,0,6,0,9
7/2/1991,548,1991,7,2,183,76,56, M,0,0,0,0,1,16
7/3/1991,549,1991,7,3,184,71,63, M, T,0,0,0,2,17
7/4/1991,550,1991,7,4,185,81,64, M,0,0,0,0,8,23
7/5/1991,551,1991,7,5,186,79,63, M,0.17,0,0,0,6,21
7/6/1991,552,1991,7,6,187,74,64, M,0.38,0,0,0,4,19
7/7/1991,553,1991,7,7,188,87,64, M,0.44,0,0,0,11,26
7/8/1991,554,1991,7,8,189,85,65, M,0.1,0,0,0,10,25
7/9/1991,555,1991,7,9,190,82,56, M,0,0,0,0,4,19
7/10/1991,556,1991,7,10,191,75,50, M,0,0,0,2,0,13
7/11/1991,557,1991,7,11,192,79,52, M,0,0,0,0,1,16
7/12/1991,558,1991,7,12,193,78,47, M,0,0,0,2,0,13
7/13/1991,559,1991,7,13,194,84,59, M,0.02,0,0,0,7,22
7/14/1991,560,1991,7,14,195,73,60, M,1.51,0,0,0,2,17
7/15/1991,561,1991,7,15,196,77,50, M,0,0,0,1,0,14
7/16/1991,562,1991,7,16,197,80,50, M,0,0,0,0,0,15
7/17/1991,563,1991,7,17,198,86,54, M,0,0,0,0,5,20
7/18/1991,564,1991,7,18,199,88,64, M,0.01,0,0,0,11,26
7/19/1991,565,1991,7,19,200,89,67, M,0,0,0,0,13,28
7/20/1991,566,1991,7,20,201,90,65, M,0.26,0,0,0,13,28
7/21/1991,567,1991,7,21,202,92,68, M,0,0,0,0,15,30
7/22/1991,568,1991,7,22,203,88,64, M,0.32,0,0,0,11,26
7/23/1991,569,1991,7,23,204,84,67, M,0.59,0,0,0,11,26
7/24/1991,570,1991,7,24,205,87,53, M,0.03,0,0,0,5,20
7/25/1991,571,1991,7,25,206,82,58, M,0,0,0,0,5,20
7/26/1991,572,1991,7,26,207,85,61, M,0,0,0,0,8,23
7/27/1991,573,1991,7,27,208,75,48, M,0,0,0,3,0,12
7/28/1991,574,1991,7,28,209,75,46, M,0,0,0,4,0,11
7/29/1991,575,1991,7,29,210,79,54, M,0,0,0,0,2,17
7/30/1991,576,1991,7,30,211,81,58, M, T,0,0,0,5,20
7/31/1991,577,1991,7,31,212,77,61, M,0.13,0,0,0,4,19
8/1/1991,578,1991,8,1,213,80,55, M,0,0,0,0,3,18
8/2/1991,579,1991,8,2,214,89,55, M,0,0,0,0,7,22
8/3/1991,580,1991,8,3,215,83,61, M,0.02,0,0,0,7,22
8/4/1991,581,1991,8,4,216,73,62, M,0.12,0,0,0,3,18
8/5/1991,582,1991,8,5,217,78,59, M,0.04,0,0,0,4,19
8/6/1991,583,1991,8,6,218,74,46, M,0,0,0,5,0,10
8/7/1991,584,1991,8,7,219,74,48, M,0,0,0,4,0,11
8/8/1991,585,1991,8,8,220,81,48, M,0,0,0,0,0,15
8/9/1991,586,1991,8,9,221,81,55, M,0.53,0,0,0,3,18
8/10/1991,587,1991,8,10,222,69,61, M,0.43,0,0,0,0,15
8/11/1991,588,1991,8,11,223,78,58, M, T,0,0,0,3,18
8/12/1991,589,1991,8,12,224,73,54, M,0.02,0,0,1,0,14
8/13/1991,590,1991,8,13,225,78,55, M,0,0,0,0,2,17
8/14/1991,591,1991,8,14,226,84,57, M,0,0,0,0,6,21
8/15/1991,592,1991,8,15,227,86,62, M,0.04,0,0,0,9,24
8/16/1991,593,1991,8,16,228,79,58, M,0.08,0,0,0,4,19
8/17/1991,594,1991,8,17,229,86,63, M,0.12,0,0,0,10,25
8/18/1991,595,1991,8,18,230,87,68, M, T,0,0,0,13,28
8/19/1991,596,1991,8,19,231,80,63, M,0.29,0,0,0,7,22
8/20/1991,597,1991,8,20,232,74,56, M, T,0,0,0,0,15
8/21/1991,598,1991,8,21,233,69,59, M,0.91,0,0,1,0,14
8/22/1991,599,1991,8,22,234,76,55, M,0,0,0,0,1,16
8/23/1991,600,1991,8,23,235,82,61, M,0,0,0,0,7,22
8/24/1991,601,1991,8,24,236,79,57, M,0,0,0,0,3,18
8/25/1991,602,1991,8,25,237,76,52, M,0,0,0,1,0,14
8/26/1991,603,1991,8,26,238,77,58, M,0,0,0,0,3,18
8/27/1991,604,1991,8,27,239,84,60, M,0,0,0,0,7,22
8/28/1991,605,1991,8,28,240,89,60, M,0,0,0,0,10,25
8/29/1991,606,1991,8,29,241,88,61, M,0,0,0,0,10,25
8/30/1991,607,1991,8,30,242,87,62, M,0,0,0,0,10,25
8/31/1991,608,1991,8,31,243,91,65, M, T,0,0,0,13,28
9/1/1991,609,1991,9,1,244,74,37, M, T,0,0,9,0,6
9/2/1991,610,1991,9,2,245,65,38, M,0,0,0,13,0,2
9/3/1991,611,1991,9,3,246,75,53, M,0,0,0,1,0,14
9/4/1991,612,1991,9,4,247,83,58, M,0.01,0,0,0,6,21
9/5/1991,613,1991,9,5,248,73,52, M,0.3,0,0,2,0,13
9/6/1991,614,1991,9,6,249,74,47, M,0,0,0,4,0,11
9/7/1991,615,1991,9,7,250,77,47, M,0,0,0,3,0,12
9/8/1991,616,1991,9,8,251,79,51, M,0,0,0,0,0,15
9/9/1991,617,1991,9,9,252,81,53, M,0,0,0,0,2,17
9/10/1991,618,1991,9,10,253,84,58, M,0,0,0,0,6,21
9/11/1991,619,1991,9,11,254,83,58, M,0.16,0,0,0,6,21
9/12/1991,620,1991,9,12,255,65,43, M,0,0,0,11,0,4
9/13/1991,621,1991,9,13,256,71,40, M,0,0,0,9,0,6
9/14/1991,622,1991,9,14,257,77,46, M,0,0,0,3,0,12
9/15/1991,623,1991,9,15,258,79,56, M,0.09,0,0,0,3,18
9/16/1991,624,1991,9,16,259,81,65, M,0.26,0,0,0,8,23
9/17/1991,625,1991,9,17,260,92,68, M,0.51,0,0,0,15,30
9/18/1991,626,1991,9,18,261,80,53, M, T,0,0,0,2,17
9/19/1991,627,1991,9,19,262,76,51, M,0.69,0,0,1,0,14
9/20/1991,628,1991,9,20,263,58,38, M,0.28,0,0,17,0,0
9/21/1991,629,1991,9,21,264,56,40, M, T,0,0,17,0,0
9/22/1991,630,1991,9,22,265,56,33, M,0,0,0,20,0,0
9/23/1991,631,1991,9,23,266,67,41, M, T,0,0,11,0,4
9/24/1991,632,1991,9,24,267,66,37, M, T,0,0,13,0,2
9/25/1991,633,1991,9,25,268,64,42, M,0.84,0,0,12,0,3
9/26/1991,634,1991,9,26,269,53,44, M,0.03,0,0,16,0,0
9/27/1991,635,1991,9,27,270,64,36, M, T,0,0,15,0,0
9/28/1991,636,1991,9,28,271,56,29, M,0,0,0,22,0,0
9/29/1991,637,1991,9,29,272,55,30, M,0,0,0,22,0,0
9/30/1991,638,1991,9,30,273,62,24, M,0,0,0,22,0,0
10/1/1991,639,1991,10,1,274,64,30, M,0,0,0,18,0,0
10/2/1991,640,1991,10,2,275,77,55, M,0.11,0,0,0,1,16
10/3/1991,641,1991,10,3,276,80,58, M,0,0,0,0,4,19
10/4/1991,642,1991,10,4,277,77,49, M,0.1,0,0,2,0,13
10/5/1991,643,1991,10,5,278,67,53, M,0.01,0,0,5,0,10
10/6/1991,644,1991,10,6,279,79,49, M,0.4,0,0,1,0,14
10/7/1991,645,1991,10,7,280,59,34, M, T,0,0,18,0,0
10/8/1991,646,1991,10,8,281,51,32, M, T,0,0,23,0,0
10/9/1991,647,1991,10,9,282,62,40, M,0,0,0,14,0,1
10/10/1991,648,1991,10,10,283,72,51, M, T,0,0,3,0,12
10/11/1991,649,1991,10,11,284,69,35, M,0.19,0,0,13,0,2
10/12/1991,650,1991,10,12,285,51,33, M,0.09,0,0,23,0,0
10/13/1991,651,1991,10,13,286,47,35, M,0.04,0,0,24,0,0
10/14/1991,652,1991,10,14,287,46,27, M,0.01,0,0,28,0,0
10/15/1991,653,1991,10,15,288,53,29, M, T,0,0,24,0,0
10/16/1991,654,1991,10,16,289,55,42, M,1.02,0,0,16,0,0
10/17/1991,655,1991,10,17,290,51,30, M,0,0,0,24,0,0
10/18/1991,656,1991,10,18,291,55,30, M,0.01,0,0,22,0,0
10/19/1991,657,1991,10,19,292,69,38, M,0,0,0,11,0,4
10/20/1991,658,1991,10,20,293,45,37, M,0.07,0,0,24,0,0
10/21/1991,659,1991,10,21,294,48,29, M,0,0,0,26,0,0
10/22/1991,660,1991,10,22,295,52,35, M,0,0,0,21,0,0
10/23/1991,661,1991,10,23,296,68,40, M,0,0,0,11,0,4
10/24/1991,662,1991,10,24,297,75,53, M,0,0,0,1,0,14
10/25/1991,663,1991,10,25,298,70,58, M,0,0,0,1,0,14
10/26/1991,664,1991,10,26,299,74,58, M,0,0,0,0,1,16
10/27/1991,665,1991,10,27,300,76,58, M,0,0,0,0,2,17
10/28/1991,666,1991,10,28,301,74,41, M,0.16,0,0,7,0,8
10/29/1991,667,1991,10,29,302,52,25, M,0,0,0,26,0,0
10/30/1991,668,1991,10,30,303,56,22, M,0,0,0,26,0,0
10/31/1991,669,1991,10,31,304,56,29, M,0,0,0,22,0,0
11/1/1991,670,1991,11,1,305,58,35, M,0,0,0,18,0,0
11/2/1991,671,1991,11,2,306,62,41, M, T,0,0,13,0,2
11/3/1991,672,1991,11,3,307,57,25, M,0,0,0,24,0,0
11/4/1991,673,1991,11,4,308,44,18, M,0,0,0,34,0,0
11/5/1991,674,1991,11,5,309,35,15, M,0,0,0,40,0,0
11/6/1991,675,1991,11,6,310,39,19, M,0,0,0,36,0,0
11/7/1991,676,1991,11,7,311,44,29, M, T, T, T,28,0,0
11/8/1991,677,1991,11,8,312,33,26, M,0.19,0.6,1,35,0,0
11/9/1991,678,1991,11,9,313,33,16, M,0,0, T,40,0,0
11/10/1991,679,1991,11,10,314,37,15, M,0,0, T,39,0,0
11/11/1991,680,1991,11,11,315,43,22, M,0.88,0,0,32,0,0
11/12/1991,681,1991,11,12,316,33,31, M,0.72,4,4,33,0,0
11/13/1991,682,1991,11,13,317,36,33, M,0.05,0,3,30,0,0
11/14/1991,683,1991,11,14,318,41,35, M, T,0,1,27,0,0
11/15/1991,684,1991,11,15,319,50,31, M,0.09,0,0,24,0,0
11/16/1991,685,1991,11,16,320,56,43, M,0.13,0,0,15,0,0
11/17/1991,686,1991,11,17,321,43,22, M,0.02,0,0,32,0,0
11/18/1991,687,1991,11,18,322,37,21, M,0,0,0,36,0,0
11/19/1991,688,1991,11,19,323,50,31, M,0,0,0,24,0,0
11/20/1991,689,1991,11,20,324,68,47, M,0,0,0,7,0,8
11/21/1991,690,1991,11,21,325,72,44, M,0.15,0,0,7,0,8
11/22/1991,691,1991,11,22,326,45,42, M,0.23,0,0,21,0,0
11/23/1991,692,1991,11,23,327,48,41, M,0.65,0,0,20,0,0
11/24/1991,693,1991,11,24,328,53,39, M,0.11,0,0,19,0,0
11/25/1991,694,1991,11,25,329,39,29, M,0.18, T,0,31,0,0
11/26/1991,695,1991,11,26,330,32,27, M, T,0.3, T,35,0,0
11/27/1991,696,1991,11,27,331,31,20, M,0.01,0.3, T,39,0,0
11/28/1991,697,1991,11,28,332,37,24, M,0,0,0,34,0,0
11/29/1991,698,1991,11,29,333,47,34, M,0,0,0,24,0,0
11/30/1991,699,1991,11,30,334,54,41, M,0,0,0,17,0,0
12/1/1991,700,1991,12,1,335,62,37, M,0.01,0,0,15,0,0
12/2/1991,701,1991,12,2,336,44,35, M,0,0,0,25,0,0
12/3/1991,702,1991,12,3,337,37,30, M,0.79,0.3, T,31,0,0
12/4/1991,703,1991,12,4,338,45,28, M,0.04,0.8,1,28,0,0
12/5/1991,704,1991,12,5,339,29,17, M, T,0.3,1,42,0,0
12/6/1991,705,1991,12,6,340,29,19, M,0.04,0.7,1,41,0,0
12/7/1991,706,1991,12,7,341,34,20, M,0.04,0.6,2,38,0,0
12/8/1991,707,1991,12,8,342,48,33, M,0,0,0,24,0,0
12/9/1991,708,1991,12,9,343,58,41, M,0.04,0,0,15,0,0
12/10/1991,709,1991,12,10,344,45,34, M,0,0,0,25,0,0
12/11/1991,710,1991,12,11,345,44,33, M,0,0,0,26,0,0
12/12/1991,711,1991,12,12,346,49,26, M,0,0,0,27,0,0
12/13/1991,712,1991,12,13,347,51,35, M, T,0,0,22,0,0
12/14/1991,713,1991,12,14,348,52,40, M,0.23,0,0,19,0,0
12/15/1991,714,1991,12,15,349,48,23, M,0.07,0.7,1,29,0,0
12/16/1991,715,1991,12,16,350,29,15, M,0.01,0.8,2,43,0,0
12/17/1991,716,1991,12,17,351,20,8, M,0.02,0.4,2,51,0,0
12/18/1991,717,1991,12,18,352,28,16, M,0.03,0.6,2,43,0,0
12/19/1991,718,1991,12,19,353,18,9, M,0.06,2.3,3,51,0,0
12/20/1991,719,1991,12,20,354,21,4, M, T,0.8,3,52,0,0
12/21/1991,720,1991,12,21,355,39,19, M,0.05,0,2,36,0,0
12/22/1991,721,1991,12,22,356,37,23, M,0,0,1,35,0,0
12/23/1991,722,1991,12,23,357,46,24, M,0,0, T,30,0,0
12/24/1991,723,1991,12,24,358,36,19, M,0.16,1.7,2,37,0,0
12/25/1991,724,1991,12,25,359,30,16, M,0.01,0.3,1,42,0,0
12/26/1991,725,1991,12,26,360,25,10, M, T, T,1,47,0,0
12/27/1991,726,1991,12,27,361,35,15, M,0.01,0, T,40,0,0
12/28/1991,727,1991,12,28,362,38,14, M,0,0, T,39,0,0
12/29/1991,728,1991,12,29,363,43,14, M,0.33,0,0,36,0,0
12/30/1991,729,1991,12,30,364,41,25, M,0.36,1,1,32,0,0
12/31/1991,730,1991,12,31,365,26,8, M,0,0,1,48,0,0
1/1/1992,731,1992,1,1,1,34,8, M,0,0,1,44,0,0
1/2/1992,732,1992,1,2,2,37,11, M,0,0,1,41,0,0
1/3/1992,733,1992,1,3,3,40,18, M, T,0,0,36,0,0
1/4/1992,734,1992,1,4,4,49,29, M,0,0,0,26,0,0
1/5/1992,735,1992,1,5,5,43,32, M,0.43,0,0,27,0,0
1/6/1992,736,1992,1,6,6,36,31, M, T, T, T,31,0,0
1/7/1992,737,1992,1,7,7,34,31, M, T, T,0,32,0,0
1/8/1992,738,1992,1,8,8,35,23, M, T,0.2, T,36,0,0
1/9/1992,739,1992,1,9,9,35,21, M,0.01,0,0,37,0,0
1/10/1992,740,1992,1,10,10,41,32, M,0.05, T, T,28,0,0
1/11/1992,741,1992,1,11,11,33,24, M,0.06,2.2,2,36,0,0
1/12/1992,742,1992,1,12,12,26,20, M,0.03,0.7,2,42,0,0
1/13/1992,743,1992,1,13,13,44,26, M,0,0,0,30,0,0
1/14/1992,744,1992,1,14,14,47,40, M,0.2,0,0,21,0,0
1/15/1992,745,1992,1,15,15,53,11, M,0.42,0.7,1,33,0,0
1/16/1992,746,1992,1,16,16,18,3, M,0.05,1.7,2,54,0,0
1/17/1992,747,1992,1,17,17,10,-2, M,0.05,1.8,3,61,0,0
1/18/1992,748,1992,1,18,18,28,10, M, T,0.3,2,46,0,0
