"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"276",1296,2006,4,19,"GJ","MAWA06","GJ MAWA06","1045-01411","5/15/2006",135,"5/15/2006",2006135,135,26,24.6,25,"4/19/2006",109,2006109,"M",21,29.3,13.1,12.8,72.1,8.3,106.24,189.7175,42.8,59.1,138,80,32,385,0.12,14.8989899,19.5959596,13.15789474,0.808080808,2.373737374,0.964912281,1.4986,0.0762,3.0226,10,38,40,0,0,0
"277",1325,2006,4,19,"ZQ","SEPG06","ZQ SEPG06","1045-01427","5/18/2006",138,"5/18/2006",2006138,138,29,27.8,28,"4/19/2006",109,2006109,"M",24.2,38.3,12.3,12.4,80.2,14.1,174.84,236.5025,41.9,60.8,194,134,84,405,0.12,14.8989899,19.5959596,13.15789474,0.808080808,2.373737374,0.964912281,1.4986,0.0762,3.0226,10,38,40,0,0,0
"278",1275,2006,4,20,"BO","FOWA06","BO FOWA06","1045-01406","5/15/2006",135,"5/15/2006",2006135,135,25,25.7,26,"4/20/2006",110,2006110,"M",22.8,35.7,12.5,12.8,77.4,12.9,165.12,225.8025,41.7,61,160,100,58,454,0.13,15.1010101,20.3030303,12.83625731,0.404040404,3.686868687,0.438596491,1.4986,0.0762,2.3622,10,53,26,0,0,0
"279",1274,2006,4,21,"CN","FOWA06","CN FOWA06","1045-01407","5/15/2006",135,"5/15/2006",2006135,135,24,24.5,24,"4/21/2006",111,2006111,"M",20.8,34,11.8,11.9,71.6,13.2,157.08,201.45,37.6,56.9,135,78,26,300,0.12,15.45454545,19.94949495,13.33333333,0.656565657,4.292929293,0.497076023,1.4986,2.7432,2.3368,15,56,30,0,0,0
"280",1310,2006,4,21,"WT","NEEL06","WT NEEL06","1045-01424","5/17/2006",137,"5/17/2006",2006137,137,26,26.1,26,"4/21/2006",111,2006111,"M",22.2,35.6,13.7,13.3,74.4,13.4,178.22,240.3,38.8,57.9,167,110,59,415,0.13,15.45454545,19.94949495,13.33333333,0.656565657,4.292929293,0.497076023,1.4986,2.7432,2.3368,15,56,30,0,0,0
"281",1265,2006,4,22,"FJ","DBAR06","FJ DBAR06","1045-01432","5/19/2006",139,"5/19/2006",2006139,139,27,27,27,"4/22/2006",112,2006112,"M",24.1,37.7,12.7,13.4,80.5,13.6,182.24,245.9925,42.8,62.9,183,123,75,460,0.12,15.55555556,19.84848485,13.85964912,0.505050505,4.949494949,0.67251462,1.4986,2.7432,2.7178,14,62,36,0,0,0
"282",1338,2006,4,22,"EJ","TURF06","EJ TURF06","1045-01451","5/22/2006",142,"5/22/2006",2006142,142,30,27.4,27,"4/22/2006",112,2006112,"M",24.2,37.5,13.2,13.3,81.9,13.3,176.89,248.4375,44.4,63.6,194,129,78,435,0.12,15.55555556,19.84848485,13.85964912,0.505050505,4.949494949,0.67251462,1.4986,2.7432,2.7178,14,62,36,0,0,0
"283",1339,2006,4,22,"FI","TURF06","FI TURF06","1045-01452","5/22/2006",142,"5/22/2006",2006142,142,30,28.3,28,"4/22/2006",112,2006112,"M",24.9,37.6,14.1,13.8,82.4,12.7,175.26,262.26,44.8,64.1,203,139,90,437,0.12,15.55555556,19.84848485,13.85964912,0.505050505,4.949494949,0.67251462,1.4986,2.7432,2.7178,14,62,36,0,0,0
"284",1264,2006,4,23,"LD","DBAR06","LD DBAR06","1045-01435","5/19/2006",139,"5/19/2006",2006139,139,26,25.7,26,"4/23/2006",113,2006113,"M",22.2,33.8,13.6,13.6,75.9,11.6,157.76,229.84,42.1,58.2,166,104,52,404,0.13,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,1.1176,2.8194,2.921,9,71,36,0,0,0
"285",1312,2006,4,23,"XR","NMUR06","XR NMUR06","1045-01445","5/20/2006",140,"5/20/2006",2006140,140,27,26.2,26,"4/23/2006",113,2006113,"M",21.7,34.6,13.2,13.1,75.9,12.9,168.99,227.495,41.3,55.6,170,112,60,379,0.13,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,1.1176,2.8194,2.921,9,71,36,0,0,0
"286",1324,2006,4,23,"WS","ROWA06","WS ROWA06","1045-01444","5/20/2006",140,"5/20/2006",2006140,140,27,26.3,26,"4/23/2006",113,2006113,"M",23.2,36.7,13.5,13.9,79.2,13.5,187.65,251.395,42.5,64,173,111,66,450,0.12,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,1.1176,2.8194,2.921,9,71,36,0,0,0
"287",1343,2006,4,23,"QY","WILG06","QY WILG06","1045-01439","5/19/2006",139,"5/19/2006",2006139,139,26,26,26,"4/23/2006",113,2006113,"M",22.5,35.6,13.8,13.4,77.8,13.1,175.54,242.08,42.2,64.9,173,108,58,437,0.12,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,1.1176,2.8194,2.921,9,71,36,0,0,0
"288",1313,2006,4,23,"YQ","NMUR06","YQ NMUR06","1045-01446","5/20/2006",140,"5/20/2006",2006140,140,27,26.6,27,"4/23/2006",113,2006113,"M",22.6,35.5,14.1,12.9,76,12.9,166.41,239.625,40.5,57.8,176,118,67,357,0.12,15.25252525,20.1010101,13.30409357,0.303030303,5.656565657,0.847953216,1.1176,2.8194,2.921,9,71,36,0,0,0
"289",1311,2006,4,24,"ZP","NMUR06","ZP NMUR06","1045-01447","5/20/2006",140,"5/20/2006",2006140,140,26,24.4,24,"4/24/2006",114,2006114,"M",19.4,28.4,10.8,11.8,67.6,9,106.2,160.46,39.2,51,125,78,21,245,0.12,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,0.3048,2.8194,3.0734,12,72,36,0,0,0
"290",1263,2006,4,24,"KE","DBAR06","KE DBAR06","1045-01434","5/19/2006",139,"5/19/2006",2006139,139,25,24.6,25,"4/24/2006",114,2006114,"M",19.7,31.3,12.5,12.2,70.9,11.6,141.52,193.2775,39.6,56,132,78,32,330,0.12,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,0.3048,2.8194,3.0734,12,72,36,0,0,0
"291",1349,2006,4,24,"GH","WWCK06","GH WWCK06","1045-01453","5/23/2006",143,"5/23/2006",2006143,143,29,27.5,27,"4/24/2006",114,2006114,"M",22.4,36.1,13.5,13.4,80.2,13.7,183.58,242.7725,44.1,63.4,193,130,80,485,0.12,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,0.3048,2.8194,3.0734,12,72,36,0,0,0
"292",1316,2006,4,24,"JE","ORHA06","JE ORHA06","1045-01456","5/23/2006",143,"5/23/2006",2006143,143,29,27.6,28,"4/24/2006",114,2006114,"M",24.9,37.9,14.6,14.4,82.8,13,187.2,274.775,44.9,63.5,192,133,81,478,0.12,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,0.3048,2.8194,3.0734,12,72,36,0,0,0
"293",1317,2006,4,24,"MB","ORHA06","MB ORHA06","1045-01457","5/23/2006",143,"5/23/2006",2006143,143,29,27.9,28,"4/24/2006",114,2006114,"M",25.2,39,14,14.9,83.7,13.8,205.62,281.775,44.7,63.6,197,137,84,477,0.12,16.41414141,19.7979798,13.74269006,0.303030303,6.060606061,1.461988304,0.3048,2.8194,3.0734,12,72,36,0,0,0
"294",1315,2006,4,25,"OZ","ORHA06","OZ ORHA06","1045-01459","5/23/2006",143,"5/23/2006",2006143,143,28,27.1,27,"4/25/2006",115,2006115,"M",24.8,39.4,14.2,14.1,82.2,14.6,205.86,278.755,42.8,61.5,188,128,71,435,0.12,17.37373737,18.88888889,14.23976608,0.202020202,6.464646465,1.783625731,0.1524,3.429,2.921,20,67,36,0,0,0
"295",1332,2006,4,25,"CK","SPRU06","CK SPRU06","0965-66113","5/25/2006",145,"5/25/2006",2006145,145,30,27.5,27,"4/25/2006",115,2006115,"M",22.9,37.4,11.5,12.7,79.3,14.5,184.15,226.27,41.9,56.4,190,133,77,385,0.13,17.37373737,18.88888889,14.23976608,0.202020202,6.464646465,1.783625731,0.1524,3.429,2.921,20,67,36,0,0,0
"296",1348,2006,4,25,"IF","WWCK06","IF WWCK06","1045-01455","5/23/2006",143,"5/23/2006",2006143,143,28,26.7,27,"4/25/2006",115,2006115,"M",22.8,36.7,13.9,13.9,80.3,13.9,193.21,255.065,43.6,62.8,181,120,68,475,0.12,17.37373737,18.88888889,14.23976608,0.202020202,6.464646465,1.783625731,0.1524,3.429,2.921,20,67,36,0,0,0
"297",1247,2006,4,26,"TU","ARRO06","TU ARRO06","0965-66104","5/23/2006",143,"5/23/2006",2006143,143,27,26.3,26,"4/26/2006",116,2006116,"M",21.8,33.8,13.6,12.1,75.6,12,145.2,217.165,41.8,59.1,172,116,62,360,0.12,17.97979798,18.53535354,14.44444444,0.454545455,6.515151515,1.666666667,0.1524,3.429,3.0734,25,64,36,0,0,0
"298",1257,2006,4,26,"BM","CCLI06","BM CCLI06","1045-01449","5/22/2006",142,"5/22/2006",2006142,142,26,25.7,26,"4/26/2006",116,2006116,"M",20.4,33.2,12.6,13.4,72.8,12.8,171.52,215.8,39.6,55.2,158,104,52,357,0.13,17.97979798,18.53535354,14.44444444,0.454545455,6.515151515,1.666666667,0.1524,3.429,3.0734,25,64,36,0,0,0
"299",1243,2006,4,27,"RW","ARRO06","RW ARRO06","0965-66102","5/23/2006",143,"5/23/2006",2006143,143,26,24.8,25,"4/27/2006",117,2006117,"M",19.3,30.6,12.5,11.3,70.6,11.3,127.69,182.07,40,53.6,141,86,37,283,0.12,17.72727273,19.29292929,14.8245614,0.555555556,7.575757576,1.783625731,0.0762,3.3528,2.0828,25,71,36,0,0,0
"300",1295,2006,4,27,"XQ","LRI206","XQ LRI206","0965-66108","5/25/2006",145,"5/25/2006",2006145,145,28,27.4,27,"4/27/2006",117,2006117,"M",22.7,35.8,12.1,13,79.3,13.1,170.3,224.645,43.5,61,195,134,73,402,0.12,17.72727273,19.29292929,14.8245614,0.555555556,7.575757576,1.783625731,0.0762,3.3528,2.0828,25,71,36,0,0,0
"301",1346,2006,4,29,"UT","WKAY06","UT WKAY06","0965-66105","5/25/2006",145,"5/25/2006",2006145,145,26,26.4,26,"4/29/2006",119,2006119,"M",21.3,34.7,13.3,12.3,75.9,13.4,164.82,222.08,41.2,54.5,173,119,60,345,0.13,18.68686869,18.63636364,15.55555556,1.616161616,7.575757576,1.929824561,0.0762,3.7084,2.0828,33,65,36,0,0,0
"302",1347,2006,4,29,"VS","WKAY06","VS WKAY06","0965-66106","5/25/2006",145,"5/25/2006",2006145,145,26,25.9,26,"4/29/2006",119,2006119,"M",22.3,34.5,13.2,12.5,76.9,12.2,152.5,221.6625,42.4,54.1,161,108,55,340,0.13,18.68686869,18.63636364,15.55555556,1.616161616,7.575757576,1.929824561,0.0762,3.7084,2.0828,33,65,36,0,0,0
"303",1307,2006,5,2,"FH","NBU206","FH NBU206","0965-66116","5/30/2006",150,"5/30/2006",2006150,150,28,26.5,26,"5/2/2006",122,2006122,"M",24.2,35.8,13,12.8,78.9,11.6,148.48,230.91,43.1,60.4,177,117,65,374,0.12,19.94949495,15.85858586,15.81871345,4.292929293,6.01010101,1.286549708,2.7432,1.4478,1.9304,56,37,27,0,0,0
"304",1306,2006,5,2,"EI","NBU206","EI NBU206","0965-66115","5/30/2006",150,"5/30/2006",2006150,150,28,27.1,27,"5/2/2006",122,2006122,"M",23.6,35.8,13.3,13.4,80.5,12.2,163.48,238.965,44.7,60,185,128,71,412,0.12,19.94949495,15.85858586,15.81871345,4.292929293,6.01010101,1.286549708,2.7432,1.4478,1.9304,56,37,27,0,0,0
"305",1280,2006,5,3,"IE","HAW206","IE HAW206","0965-66119","5/31/2006",151,"5/31/2006",2006151,151,28,26.5,27,"5/3/2006",123,2006123,"M",23.4,36.6,13.5,13.6,78.3,13.2,179.52,247.965,41.7,61.1,180,121,63,350,0.12,19.84848485,15.35353535,15.84795322,4.949494949,5.505050505,1.081871345,2.7432,1.4478,1.9304,62,28,24,0,0,0
"306",1282,2006,5,3,"KC","HAW206","KC HAW206","0965-66121","5/31/2006",151,"5/31/2006",2006151,151,28,26.7,27,"5/3/2006",123,2006123,"M",23.1,35.3,13.3,13.4,78.9,12.2,163.48,235.6275,43.6,62,185,124,66,390,0.12,19.84848485,15.35353535,15.84795322,4.949494949,5.505050505,1.081871345,2.7432,1.4478,1.9304,62,28,24,0,0,0
"307",1262,2006,5,12,"QW","CUGO06","QW CUGO06","0965-66126","6/6/2006",157,"6/6/2006",2006157,157,25,24.7,25,"5/12/2006",132,2006132,"M",20.9,33,13.9,12.5,71.8,12.1,151.25,217.8,38.8,58.3,138,77,38,373,0.12,16.66666667,23.23232323,17.83625731,6.666666667,10.65656566,2.339181287,4.1148,5.7404,3.048,45,149,61,0,37,0
"308",1351,2007,4,12,"AJ","LOCO07","AJ LOCO07","0965-66135","5/6/2007",126,"5/6/2007",2007126,126,24,25.4,25,"4/12/2007",102,2007102,"M",22.8,35.2,12.5,12.8,76.3,12.4,158.72,222.64,41.1,60.4,155,98,49,425,0.12,8.636363636,16.71717172,8.216374269,-0.555555556,4.242424242,-2.16374269,5.9182,2.7178,3.8862,2,38,6,0,0,0
"309",1353,2007,4,12,"CH","LOCO07","CH LOCO07","0965-66137","5/6/2007",126,"5/6/2007",2007126,126,24,25.2,25,"4/12/2007",102,2007102,"M",21.6,33.8,13.1,12.8,74.7,12.2,156.16,218.855,40.9,59.1,152,91,46,395,0.12,8.636363636,16.71717172,8.216374269,-0.555555556,4.242424242,-2.16374269,5.9182,2.7178,3.8862,2,38,6,0,0,0
"310",1354,2007,4,13,"DG","LOCO07","DG LOCO07","0965-66138","5/6/2007",126,"5/6/2007",2007126,126,23,23,23,"4/13/2007",103,2007103,"M",19.6,31.7,13,12.6,72,12.1,152.46,202.88,40.3,56.7,134,75,35,390,0.13,10,15.85858586,8.128654971,0.303030303,3.484848485,-2.076023392,4.5212,2.7178,3.2004,13,27,6,0,0,0
"311",1355,2007,4,13,"EF","LOCO07","EF LOCO07","0965-66139","5/6/2007",126,"5/6/2007",2007126,126,23,23,23,"4/13/2007",103,2007103,"M",19.2,31.7,12.9,11.8,71.3,12.5,147.5,195.7475,39.6,58,132,77,37,355,0.12,10,15.85858586,8.128654971,0.303030303,3.484848485,-2.076023392,4.5212,2.7178,3.2004,13,27,6,0,0,0
"312",1363,2007,4,15,"MX","SPRU07","MX SPRU07","0965-66147","5/12/2007",132,"5/12/2007",2007132,132,27,26.9,27,"4/15/2007",105,2007105,"M",25.1,38.2,13.1,13.9,82.5,13.1,182.09,257.85,44.3,61.1,183,120,75,472,0.13,12.62626263,15.3030303,7.30994152,0.858585859,2.676767677,-2.426900585,4.6482,2.2352,2.6162,26,14,2,0,0,0
"313",1360,2007,4,16,"JA","SPRU07","JA SPRU07","0965-66144","5/12/2007",132,"5/12/2007",2007132,132,26,25.4,25,"4/16/2007",106,2007106,"M",22.9,35.5,13,13.3,76.9,12.6,167.58,233.4125,41.4,59.1,157,95,51,403,0.12,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"314",1365,2007,4,16,"PU","NBUR07","PU NBUR07","0965-66149","5/12/2007",132,"5/12/2007",2007132,132,26,26.2,26,"4/16/2007",106,2007106,"M",21.9,34.6,12.1,12.2,78,12.7,154.94,210.195,43.4,59.2,165,110,62,420,0.13,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"315",1367,2007,4,16,"TQ","NBUR07","TQ NBUR07","0965-66151","5/12/2007",132,"5/12/2007",2007132,132,26,25.7,26,"4/16/2007",106,2007106,"M",22.9,34.7,12.9,12.8,78.4,11.8,151.04,222.9475,43.7,60.4,167,107,50,402,0.12,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"316",1359,2007,4,16,"IB","STAD07","IB STAD07","0965-66143","5/12/2007",132,"5/12/2007",2007132,132,26,26.5,27,"4/16/2007",106,2007106,"M",23.5,36.3,13.2,12.7,76.4,12.8,162.56,235.0425,40.1,61.1,176,119,64,400,0.12,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"317",1386,2007,4,16,"RR","CLAR07","RR CLAR07","0965-66174","5/14/2007",134,"5/14/2007",2007134,134,28,26.8,27,"4/16/2007",106,2007106,"M",24.5,37.7,12.7,13.2,81.4,13.2,174.24,244.1075,43.7,63.5,183,119,73,425,0.12,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"318",1387,2007,4,16,"SQ","CLAR07","SQ CLAR07","0965-66175","5/14/2007",134,"5/14/2007",2007134,134,28,27,27,"4/16/2007",106,2007106,"M",24.5,36.8,12.1,12.9,80.2,12.3,158.67,230,43.4,60.7,187,125,73,440,0.13,12.77777778,15.85858586,6.637426901,0.808080808,2.474747475,-2.631578947,5.3848,1.0922,4.064,26,14,2,0,0,0
"319",1368,2007,4,17,"UP","NBUR07","UP NBUR07","0965-66152","5/12/2007",132,"5/12/2007",2007132,132,25,25.4,25,"4/17/2007",107,2007107,"M",20.1,31.1,12.3,12.2,73,11,134.2,190.4875,41.9,59,159,97,48,391,0.12,13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"320",1370,2007,4,17,"WN","NBUR07","WN NBUR07","0965-66154","5/12/2007",132,"5/12/2007",2007132,132,25,25.4,25,"4/17/2007",107,2007107,"M",22.4,29.8,11.7,11.4,77.1,7.4,84.36,172.095,47.3,59.8,158,99,45,358,0.12,13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"321",1396,2007,4,17,"DE","MNDY07","DE MNDY07","0965-66187","5/15/2007",135,"5/15/2007",2007135,135,28,26.7,27,"4/17/2007",107,2007107,"M",23.6,38.5,11,12.1,78.8,14.9,180.29,222.3375,40.3,57.1,175,117,71,445,0.13,13.93939394,16.41414141,6.286549708,1.313131313,2.626262626,-2.397660819,4.0132,1.016,6.223,27,21,2,0,0,0
"322",1377,2007,4,18,"DF","FOWA07","DF FOWA07","0965-66161","5/13/2007",133,"5/13/2007",2007133,133,25,25.5,25,"4/18/2007",108,2007108,"M",22.8,37.5,13.7,12.2,75.4,14.7,179.34,242.8125,37.9,58.1,159,97,51,425,0.13,15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"323",1397,2007,4,18,"ED","MNDY07","ED MNDY07","0965-66188","5/15/2007",135,"5/15/2007",2007135,135,27,25,25,"4/18/2007",108,2007108,"M",23.1,35,13.5,12.4,73.4,11.9,147.56,226.625,38.4,57.2,149,88,40,405,0.13,15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"324",1376,2007,4,18,"CG","FOWA07","CG FOWA07","0965-66160","5/13/2007",133,"5/13/2007",2007133,133,25,25.8,26,"4/18/2007",108,2007108,"M",22.7,36.3,12.4,12.9,79.7,13.6,175.44,229.5975,43.4,61.4,155,105,54,440,0.12,15.65656566,17.17171717,6.023391813,2.272727273,2.676767677,-2.105263158,2.3114,0.5588,6.3754,35,29,2,0,1,0
"325",1398,2007,4,19,"DB","MNDY07","DB MNDY07","0965-66189","5/15/2007",135,"5/15/2007",2007135,135,26,23.9,24,"4/19/2007",109,2007109,"M",18.6,32.5,14.6,12.2,67.7,13.9,169.58,217.75,35.2,54.3,103,51,11,270,0.12,16.51515152,18.78787879,5.760233918,2.929292929,3.585858586,-1.929824561,2.3876,0.3302,6.3754,35,53,2,0,10,0
"326",1371,2007,4,20,"XM","MICE07","XM MICE07","0965-66155","5/13/2007",133,"5/13/2007",2007133,133,23,23,23,"4/20/2007",110,2007110,"M",21.9,34.2,13.4,12,74.4,12.3,147.6,217.17,40.2,58.1,145,86,42,393,0.13,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"327",1373,2007,4,20,"ZK","MICE07","ZK MICE07","0965-66157","5/13/2007",133,"5/13/2007",2007133,133,23,23,23,"4/20/2007",110,2007110,"M",22.5,35.5,13.8,13.2,74.6,13,171.6,239.625,39.1,60.3,138,83,38,382,0.12,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"328",1380,2007,4,20,"IA","HAPA07","IA HAPA07","0965-66164","5/13/2007",133,"5/13/2007",2007133,133,23,23,23,"4/20/2007",110,2007110,"M",21,32.1,12.8,12.1,75,11.1,134.31,199.8225,42.9,56.6,134,79,31,410,0.13,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"329",1382,2007,4,20,"GC","HAPA07","GC HAPA07","0965-66166","5/13/2007",133,"5/13/2007",2007133,133,23,23,23,"4/20/2007",110,2007110,"M",20.2,33.9,11.4,11.9,73.4,13.7,163.03,197.4675,39.5,54.7,120,69,28,395,0.13,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"330",1383,2007,4,20,"KY","NROC07","KY NROC07","0965-66167","5/14/2007",134,"5/14/2007",2007134,134,24,25,25,"4/20/2007",110,2007110,"M",20.8,32.6,12.9,13.6,74.2,11.8,160.48,215.975,41.6,59,151,87,42,428,0.13,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"331",1384,2007,4,20,"LX","NROC07","LX NROC07","0965-66168","5/14/2007",134,"5/14/2007",2007134,134,24,25.3,25,"4/20/2007",110,2007110,"M",21,31.6,13,13.2,73,10.6,139.92,206.98,41.4,58.4,157,100,39,400,0.13,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"332",1409,2007,4,20,"QR","KAYS07","QR KAYS07","0965-66201","5/17/2007",137,"5/17/2007",2007137,137,27,26.2,26,"4/20/2007",110,2007110,"M",22.8,33.5,14.2,12.7,79.7,10.7,135.89,225.2875,46.2,61,174,113,61,397,0.12,17.52525253,19.14141414,5.877192982,3.636363636,3.939393939,-1.959064327,2.3876,1.1684,6.3754,40,60,2,0,10,0
"333",1404,2007,4,21,"LX","LRIS07","LX LRIS07","0965-66196","5/16/2007",136,"5/16/2007",2007136,136,25,25.2,25,"4/21/2007",111,2007111,"M",21.8,33.4,12,12.2,74.8,11.6,141.52,202.07,41.4,60.2,152,95,45,363,0.12,17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,2.3876,1.1684,6.1976,40,69,2,0,10,0
"334",1432,2007,4,21,"NT","DBAR07","NT DBAR07","0965-66221","5/19/2007",139,"5/19/2007",2007139,139,28,27.6,28,"4/21/2007",111,2007111,"M",23.9,37.3,11.8,13.2,79.8,13.4,176.88,233.125,42.5,61.2,191,129,84,450,0.13,17.67676768,19.84848485,6.34502924,3.939393939,4.393939394,-2.192982456,2.3876,1.1684,6.1976,40,69,2,0,10,0
"335",1400,2007,4,22,"GB","SEPG07","GB SEPG07","0965-66191","5/15/2007",135,"5/15/2007",2007135,135,23,23,23,"4/22/2007",112,2007112,"M",21.3,34.7,12.7,12.8,76.1,13.4,171.52,221.2125,41.4,59.5,140,85,35,400,0.12,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"336",1414,2007,4,22,"doa1","BROT07","doa1 BROT07","","5/17/2007",137,"5/17/2007",2007137,137,25,25.5,26,"4/22/2007",112,2007112,"M",23,36.4,11.3,12.2,78.2,13.4,163.48,213.85,41.8,59.4,162,102,49,420,0.13,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"337",1443,2007,4,22,"ZH","BROT07","ZH BROT07","0965-66229","5/21/2007",141,"5/21/2007",2007141,141,29,27.1,27,"4/22/2007",112,2007112,"M",23.2,34.7,11.5,13.4,77.6,11.5,154.1,216.0075,42.9,62.4,191,131,70,410,0.12,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"338",1444,2007,4,22,"AF","BROT07","AF BROT07","0965-66230","5/21/2007",141,"5/21/2007",2007141,141,29,27.8,28,"4/22/2007",112,2007112,"M",23.4,36.2,11.3,14,80.9,12.8,179.2,228.965,44.7,61.7,200,136,83,419,0.12,17.27272727,20.05050505,6.49122807,4.393939394,3.838383838,-2.16374269,2.7178,0.8382,6.1976,40,69,4,0,10,0
"339",1416,2007,4,23,"VM","SLOP07","VM SLOP07","0965-66206","5/17/2007",137,"5/17/2007",2007137,137,24,25.5,25,"4/23/2007",113,2007113,"M",22.3,33.7,11.7,12.8,74.4,11.4,145.92,206.4125,40.7,59.1,155,101,48,396,0.12,16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,2.7178,0.8382,6.1976,38,69,13,0,10,0
"340",1419,2007,4,23,"YJ","SLOP07","YJ SLOP07","0965-66209","5/17/2007",137,"5/17/2007",2007137,137,24,24.8,25,"4/23/2007",113,2007113,"M",21.6,33.7,11.8,13.2,71.9,12.1,159.72,210.625,38.2,58.3,148,90,25,348,0.12,16.71717172,19.8989899,6.842105263,4.242424242,3.787878788,-1.988304094,2.7178,0.8382,6.1976,38,69,13,0,10,0
"341",1420,2007,4,24,"ZI","SLOP07","ZI SLOP07","0965-66210","5/17/2007",137,"5/17/2007",2007137,137,23,23,23,"4/24/2007",114,2007114,"M",19.6,31,11.2,11.9,68.8,11.4,135.66,179.025,37.8,52.8,119,65,18,260,0.12,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,2.7178,0.8382,6.4262,27,74,26,0,10,0
"342",1445,2007,4,24,"BE","BROT07","BE BROT07","0965-66231","5/21/2007",141,"5/21/2007",2007141,141,27,25,25,"4/24/2007",114,2007114,"M",21.4,33.2,12.1,12.1,74.6,11.8,142.78,200.86,41.4,57.8,161,92,37,385,0.13,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,2.7178,0.8382,6.4262,27,74,26,0,10,0
"343",1436,2007,4,24,"RP","CRIS07","RP CRIS07","0965-66225","5/19/2007",139,"5/19/2007",2007139,139,25,25.9,26,"4/24/2007",114,2007114,"M",21.8,35.1,12.7,12.6,73.9,13.3,167.58,222.0075,38.8,56.9,168,111,54,422,0.13,15.85858586,20.35353535,7.98245614,3.484848485,4.393939394,-1.432748538,2.7178,0.8382,6.4262,27,74,26,0,10,0
