Year,ID,Name,NestName,Sex,LifeStage,Population,Species,CalcAge,Age,BillWidth,BillDepth,Head,Tarsus,Manus,WingChord,SeventhPrimary,Tail Length,Weight,BillNT,TEC,Skull,Remarks
2006,KC HAW206,KC,HAW206,M,nestling,Ithaca,Corvus brachyrhynchos,27,28,13.3,13.4,78.9,62,,185,124,66,390,23.1,35.3,43.6,"explosive fledge; a few blood spots on belly, 2 strong, 3 moderate, 5 light hunger bars"
2006,LB HAW206,LB,HAW206,F,nestling,Ithaca,Corvus brachyrhynchos,28,28,14.5,13.7,77.7,60.9,,195,134,80,389,23.6,35.6,42.1,"explosive fledge; a few blood spots on belly; 1 strong, 2 moderate, 8 light hunger bars"
2006,SU JUDD06,SU,JUDD06,F,nestling,Ithaca,Corvus brachyrhynchos,24,24,11.6,11.4,67.9,50.8,,124,69,25,270,18.4,28.6,39.3,"runt; no bloodspots; 2 strong, 1 mod, 2 light hunger bars"
2006,doa JUDD06,doa,JUDD06,F,nestling,Ithaca,Corvus brachyrhynchos,26,25,13.8,13,73.6,54.6,,164,118,54,315,21.4,35.4,38.2,"bloodspots under wings, 1 on belly; dead on ground (~25 meters from nest); partially eaten; 2 strong, 1 mod, 5 light hunger bars"
2006,doa3 KAYS06,doa3,KAYS06,F,nestling,Ithaca,Corvus brachyrhynchos,25,25,,,,56.9,,158,95,44,,19.4,36.9,,dead below nest; partially eaten; blood spots under wings
2006,doa1 KAYS06,doa1,KAYS06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,,,,60.9,,172,114,62,,,,,dead below nest; partially eaten
2006,doa2 KAYS06,doa2,KAYS06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,,,,63.5,,164,107,52,,,,,"dead below nest, partially eaten; lots of blood spots under wings and on belly"
2006,HJ LOCO06,HJ,LOCO06,F,nestling,Ithaca,Corvus brachyrhynchos,25,25,12.9,11.8,71.5,56.2,,144,92,47,327,20.2,31.7,39.8,"2 moderate, 4 light hunger bars"
2006,II LOCO06,II,LOCO06,F,nestling,Ithaca,Corvus brachyrhynchos,27,27,12.2,12.2,77.6,60.7,,177,119,71,432,23,37.5,40.1,"1 blood spot on belly; 1 strong, 2 moderate, 5 light hunger bars"
2006,JH LOCO06,JH,LOCO06,M,nestling,Ithaca,Corvus brachyrhynchos,27,27,13.5,13.3,79.5,63,,178,121,68,425,23,38,41.5,"2 strong, 2 moderate, 5 light hunger bars"
2006,KG LOCO06,KG,LOCO06,F,nestling,Ithaca,Corvus brachyrhynchos,27,27,12.6,12.5,77.4,58.4,,179,125,75,380,23,35.8,41.6,"1 blood spot; several unpigmented spots on toes; 2 strong, 2 moderate, 1 light hunger bars "
2006,LF LOCO06,LF,LOCO06,F,nestling,Ithaca,Corvus brachyrhynchos,27,27,13,13.1,75.7,59.6,,169,115,71,316,22.1,33.8,41.9,"a few blood spots on belly; 4 strong, 2 moderate, 1 light hunger bar"
2006,ME LOCO06,ME,LOCO06,F,nestling,Ithaca,Corvus brachyrhynchos,26,27,12.2,11.8,73.7,56.9,,162,108,63,335,22.5,34.8,38.9,"couple of blood spots on belly; feathers oddly disheveled and dull; 3 strong, 2 moderate, 3 light hunger bars"
2006,XQ LRI206,XQ,LRI206,M,nestling,Ithaca,Corvus brachyrhynchos,27,28,12.1,13,79.3,61,,195,134,73,402,22.7,35.8,43.5,"very feisty; 2 strong, 2 mod, 1 light hunger bar; no blood spots"
2006,GJ MAWA06,GJ,MAWA06,M,nestling,Ithaca,Corvus brachyrhynchos,25,26,13.1,12.8,72.1,59.1,,138,80,32,385,21,29.3,42.8,a few blood spots on belly; 2 strong hunger bars
2006,DM MAWA06,DM,MAWA06,M,nestling,Ithaca,Corvus brachyrhynchos,27,27,14.6,13.6,81.1,64.5,,184,121,66,403,24.5,37.5,43.6,"jumper; lots of blood spots on belly; 1 strong, 2 moderate, 1 light hunger bar"
2006,EL MAWA06,EL,MAWA06,M,nestling,Ithaca,Corvus brachyrhynchos,27,27,13.8,13.6,78.2,63.8,,182,123,70,407,23.5,36.5,41.7,"lots of blood spots; slight yellow tinge to gape; 3 moderate, and 4 light hunger bars"
2006,FK MAWA06,FK,MAWA06,F,nestling,Ithaca,Corvus brachyrhynchos,27,27,12.6,12.1,79,62.7,,177,120,72,387,24.2,35.7,43.3,"lots of blood spots on belly; slight yellow tinge to gape; 1 strong, 2 moderate 4 light hunger bars; unpigmented tip to toe r3"
2006,IH MMUR06,IH,MMUR06,F,nestling,Ithaca,Corvus brachyrhynchos,25,27,12.8,12,74.5,57.2,,159,101,46,310,21.7,33.2,41.3,"blood spots on belly; 2 moderate, 3 light hunger bars"
2006,HI MMUR06,HI,MMUR06,F,nestling,Ithaca,Corvus brachyrhynchos,27,28,13,13.5,78.6,61.5,,184,129,79,400,23.7,36.6,42,"ripped left hallux; 4 strong, 1 moderate, 1 light hunger bars"
2006,XU MNDY06,XU,MNDY06,F,nestling,Ithaca,Corvus brachyrhynchos,23,23,12.2,12.2,71.9,58.2,,135,80,46,375,20.8,34.1,37.8,"4 strong, 5 light hunger bars; 0 blood spots"
2006,UX MNDY06,UX,MNDY06,F,nestling,Ithaca,Corvus brachyrhynchos,25,24,13.9,12.5,72.9,58.4,,155,89.8,58,385,21.7,33.8,39.1,"unpigmented spots on toes of both feet; 0 blood spots; 2 strong, 5 light hunger bars"
2006,ZS MNDY06,ZS,MNDY06,M,nestling,Ithaca,Corvus brachyrhynchos,26,24,13.1,12.6,77,60.3,,158,98,55,412,22.6,36.4,40.6,"1 moderate, 2 light hunger bars"
2006,ZS MNDY06,ZS,MNDY06,M,nestling,Ithaca,Corvus brachyrhynchos,40,40,,,,,,,124,,,,,,"dead below nest; parts only; dead at approximately 27 do, ergo died 10 May?"
2006,HF NBU206,HF,NBU206,F,nestling,Ithaca,Corvus brachyrhynchos,25,27,11.6,11.8,71.5,55.1,,156,102,47,293,20.7,31.8,39.7,"no blood spots; 2 strong, 3 moderate, 7 light hunger bars"
2006,EI NBU206,EI,NBU206,M,nestling,Ithaca,Corvus brachyrhynchos,27,28,13.3,13.4,80.5,60,,185,128,71,412,23.6,35.8,44.7,"no blood spots on belly; 4 moderate, 4 light hunger bars"
2006,FH NBU206,FH,NBU206,M,nestling,Ithaca,Corvus brachyrhynchos,26,28,13,12.8,78.9,60.4,,177,117,65,374,24.2,35.8,43.1,"no blood spots; 4 moderate, 7 light hunger bars"
2006,GG NBU206,GG,NBU206,F,nestling,Ithaca,Corvus brachyrhynchos,27,28,12.7,13.6,76.4,58.8,,187,129,77,345,22.8,35.2,41.2,"1 strong, 3 moderate, 2 light hunger bars; no blood spots"
2006,VU NEEL06,VU,NEEL06,F,nestling,Ithaca,Corvus brachyrhynchos,25,25,12.1,12.2,72.4,57.2,,140,83,45,310,20.4,30.4,42,"on ground under nest, nest pulled over: 1 strong, 3 moderate, 4 light hunger bars"
2006,ZP NMUR06,ZP,NMUR06,M,nestling,Ithaca,Corvus brachyrhynchos,16,16,10.5,10.6,60.3,41.5,,65,25,3,186,16.5,26.6,33.7,"no blood spots, belly fairly shrunken, probably stunted growth (no band for ID)"
2006,XR NMUR06,XR,NMUR06,M,nestling,Ithaca,Corvus brachyrhynchos,18,18,13.1,12.3,69.2,51.8,,105,54,21,354,18.7,30.5,38.7,"no blood spots, belly round  (M indicates a purple color band on right for ID"
2006,YQ NMUR06,YQ,NMUR06,M,nestling,Ithaca,Corvus brachyrhynchos,18,18,12.4,12.5,67.2,53.8,,111,58,22,358,19.6,30.1,37.1,"no blood spots, belly round  (-M indicates a purple color band on left for ID"
2006,ZP NMUR06,ZP,NMUR06,M,nestling,Ithaca,Corvus brachyrhynchos,24,26,10.8,11.8,67.6,51,,125,78,21,245,19.4,28.4,39.2,"no blood spots; 2 strong, 3 light hunger bars"
2006,XR NMUR06,XR,NMUR06,M,nestling,Ithaca,Corvus brachyrhynchos,26,27,13.2,13.1,75.9,55.6,,170,112,60,379,21.7,34.6,41.3,"blood spots on belly; 2 strong, 1 moderate, 3 light hunger bars; "
2006,YQ NMUR06,YQ,NMUR06,M,nestling,Ithaca,Corvus brachyrhynchos,27,27,14.1,12.9,76,57.8,,176,118,67,357,22.6,35.5,40.5,"a few blood spots on belly; 5 strong hunger bars, zero moderate, 5 light hunger bars"
2006,NA ORHA06,NA,ORHA06,F,nestling,Ithaca,Corvus brachyrhynchos,27,28,14.1,13.6,78.7,60.7,,185,124,72,425,23.1,34.4,44.3,"explosive fledge; 3 strong, 1 moderate, 5 light hunger bars; no blood spots"
2006,OZ ORHA06,OZ,ORHA06,M,nestling,Ithaca,Corvus brachyrhynchos,27,28,14.2,14.1,82.2,61.5,,188,128,71,435,24.8,39.4,42.8,"explosive fledge; a few blood spots on belly; 8 strong, 4 light hunger bars"
2006,JE ORHA06,JE,ORHA06,M,nestling,Ithaca,Corvus brachyrhynchos,28,29,14.6,14.4,82.8,63.5,,192,133,81,478,24.9,37.9,44.9,"explosive fledge; a few blood spots; 5 strong, 1 light hunger bar"
2006,MB ORHA06,MB,ORHA06,M,nestling,Ithaca,Corvus brachyrhynchos,28,29,14,14.9,83.7,63.6,,197,137,84,477,25.2,39,44.7,"explosive fledge; a few blood spots; 2 strong, 2 moderate, 6 light hunger bars"
2006,UV PIHI06,UV,PIHI06,F,nestling,Ithaca,Corvus brachyrhynchos,26,27,13.2,12.7,72.9,56.5,,178,118,60,345,20.6,32,40.9,"unpigmented claw on middle toes, broken claw on R2; a few blood spots on belly; 4 moderate, 1 light hunger bar"
2006,RY PIHI06,RY,PIHI06,F,nestling,Ithaca,Corvus brachyrhynchos,27,28,12.4,11.5,76.9,57.9,,177,122,70,352,21.8,33.9,43,"lots of blood spots on belly; 2 strong, 4 moderate, 2 light hunger bars"
2006,SX PIHI06,SX,PIHI06,F,nestling,Ithaca,Corvus brachyrhynchos,27,28,12,13.1,74.2,56.4,,184,134,65,380,21.2,32.9,41.3,"moderate number of blood spots on belly; 2 strong, 1 moderate, 5 light hunger bars; "
2006,TW PIHI06,TW,PIHI06,F,nestling,Ithaca,Corvus brachyrhynchos,27,28,12.3,12.9,77.6,58.2,,189,132,77,401,23,34.3,43.3,"lots of blood spots on belly; 4 strong, 1 moderate, 3 light hunger bars"
2006,UU ROWA06,UU,ROWA06,F,nestling,Ithaca,Corvus brachyrhynchos,27,27,11.5,13,75.4,59.8,,174,117,72,379,23,35.9,39.5,"yellow tinge to skin; no blood spots; 2 stong, 2 moderate, 5 light hunger bars"
2006,VT ROWA06,VT,ROWA06,F,nestling,Ithaca,Corvus brachyrhynchos,27,27,13.3,13.8,76.5,61.8,,177,118,68,415,22.5,35.4,41.1,"slight yellow tinge to skin; 1 moderate, 6 light hunger bars"
2006,WS ROWA06,WS,ROWA06,M,nestling,Ithaca,Corvus brachyrhynchos,26,27,13.5,13.9,79.2,64,,173,111,66,450,23.2,36.7,42.5,"yellow tinge to gape; a couple of blood spots; 2 moderate, 3 light hunger bars"
2006,ZQ SEPG06,ZQ,SEPG06,M,nestling,Ithaca,Corvus brachyrhynchos,28,29,12.3,12.4,80.2,60.8,,194,134,84,405,24.2,38.3,41.9,"lots of blood spots on belly; 2 strong, 4 moderate, 6light hunger bars"
2006,CM SEPG06,CM,SEPG06,F,nestling,Ithaca,Corvus brachyrhynchos,28,29,12.3,11.8,78.7,60.2,,195,138,83,365,23.7,36.1,42.6,"lots of blood spots; 3 moderate, 7 light hunger bars, "
2006,AO SEPG06,AO,SEPG06,F,nestling,Ithaca,Corvus brachyrhynchos,29,30,14.1,13.6,80.9,60.4,,206,147,102,416,24.7,38.5,42.4,"fledged onto branch; lots of blood spots; 1 severe, 3 strong, 2 moderate, 5 light hunger bars"
2006,BN SEPG06,BN,SEPG06,M,nestling,Ithaca,Corvus brachyrhynchos,29,30,13.5,13.4,84.4,61.8,,202,140,94,400,25.8,40.1,44.3,"lots of blood spots, unpigmented toes on both feet; 3 strong, 2 light hunger bars"
2006,DL SEPG06,DL,SEPG06,M,nestling,Ithaca,Corvus brachyrhynchos,29,30,11.8,12.4,82.9,63.6,,207,149,89,410,26.3,39.5,43.4,"lots of blood spots; explosive fledge, right hallux ripped off; 4 strong, 2 moderate, 4 light hunger bars"
2006,DJ SLIM06,DJ,SLIM06,F,nestling,Ithaca,Corvus brachyrhynchos,26,26,13.8,12,74,58.4,,158,101,58,420,21.7,32.6,41.4,"explosive fledge; slightly flacid, slight yellow tinge to gape; no blood spots; 3 strong, 4 moderate, 6 light hunger bars; unresponsive when turned on back"
2006,CJ SLO206,CJ,SLO206,F,nestling,Ithaca,Corvus brachyrhynchos,26,27,10.7,12.4,72.6,57.6,,173,114,63,342,21.3,32.4,40.2,"slight yellow tinge to gape; 1 strong, 1 mod, 2 light hunger bars; bloodspots on belly"
2006,BL SPRU06,BL,SPRU06,F,nestling,Ithaca,Corvus brachyrhynchos,28,30,12.4,12.6,75.4,54.3,,193,135,85,362,22.3,33.9,41.5,"explosive fledge; a few bloodspots; slight yellow tinge to gape; 5 strong, 3 mod, 6 light hunger bars"
2006,CK SPRU06,CK,SPRU06,M,nestling,Ithaca,Corvus brachyrhynchos,27,30,11.5,12.7,79.3,56.4,,190,133,77,385,22.9,37.4,41.9,"caught above nest; a few bloodspots; slight yellow tinge to gape; 5 strong, 3 mod, 1 light hunger bar"
2006,YP SPRU06,YP,SPRU06,M,nestling,Ithaca,Corvus brachyrhynchos,31,31,12.5,14.2,82.9,58,,212,152,102,430,25.7,38.6,44.3,"explosive fledge; blood spots on belly; 8 strong, 2 mod, 4 light hunger bars; white base to secondaries"
2006,ZO SPRU06,ZO,SPRU06,M,nestling,Ithaca,Corvus brachyrhynchos,31,31,12.8,13.3,80.9,59.1,,215,155,106,435,24.4,37.2,43.7,"explosive fledge; blood spots on belly; 4 strong, 2 mod, 6 light hunger bars; slight yellow tinge to gape"
2006,AM SPRU06,AM,SPRU06,M,nestling,Ithaca,Corvus brachyrhynchos,31,31,14.1,14.6,85.1,59.1,,215,154,105,470,27.1,40.7,44.4,"explosive fledge; blood spots on belly; slight yellow tinge to gape; 2 strong, 5 moderate, 11 light hunger bars; unpigmented spot on right toe"
2006,SY STAD06,SY,STAD06,F,nestling,Ithaca,Corvus brachyrhynchos,25,25,12.5,12.6,70.5,55.4,,139,80,40,355,19.6,30.2,40.3,no blood spots; 3 strong hunger bars
2006,ND STAD06,ND,STAD06,M,nestling,Ithaca,Corvus brachyrhynchos,27,26,13.7,13.6,77.2,63,,174,116,67,435,23.9,37.7,39.5,"no blood spots, 3 light hunger bars"
2006,OC STAD06,OC,STAD06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,13.4,13.3,76.1,59.7,,167,110,58,412,23.2,35.2,40.9,1 moderate and 2 light hunger bars
2006,PB STAD06,PB,STAD06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,12.4,12.6,72.7,59,,169,111,59,390,21.1,32.8,39.9,"no blood spots; 1 strong, 4 moderate, 2 light hunger bars"
2006,XS TRUP06,XS,TRUP06,M,nestling,Ithaca,Corvus brachyrhynchos,22,22,12.7,12.5,74.3,60.1,,140,81,37,375,20.9,32.4,41.9,"a couple of blood spots on belly; 1 strong, 2 moderate, 4 light hunger bars; unpigmented toes on right foot"
2006,YR TRUP06,YR,TRUP06,F,nestling,Ithaca,Corvus brachyrhynchos,22,22,11.9,11.5,69.6,55.7,,132,79,35,320,19.2,29.4,40.2,"a little flacid; a couple of blood spots on belly; 1 stong, 5 moderate, 3 light hunger bars"
2006,CL TURF06,CL,TURF06,F,nestling,Ithaca,Corvus brachyrhynchos,28,30,12.9,13.2,79.7,59.4,,198,134,90,387,23.7,35.8,43.9,"early explosive fledge; bloodspots on belly; 2 strong, 3 moderate, 2 light hunger bars"
2006,EJ TURF06,EJ,TURF06,M,nestling,Ithaca,Corvus brachyrhynchos,27,30,13.2,13.3,81.9,63.6,,194,129,78,435,24.2,37.5,44.4,"a few blood spots on belly; 3 strong, 5 light hunger bars"
2006,FI TURF06,FI,TURF06,M,nestling,Ithaca,Corvus brachyrhynchos,28,30,14.1,13.8,82.4,64.1,,203,139,90,437,24.9,37.6,44.8,"a couple of blood spots; 1 strong, 2 moderate, 5 light hunger bars"
2006,TV WILG06,TV,WILG06,F,nestling,Ithaca,Corvus brachyrhynchos,25,25,12.2,12.1,71.8,58.9,,142,80,35,360,19.9,31.1,40.7,"no blood spots; 2 strong, 1 moderate, 3 light hunger bars"
2006,PZ WILG06,PZ,WILG06,F,nestling,Ithaca,Corvus brachyrhynchos,26,26,12.7,13.1,76.4,57.7,,172,111,68,393,22.8,35.2,41.2,"a few blood spots on belly; 3 strong, 2 moderate, 3 light hunger bars; slight yellow tinge to gape; ripped right hallux"
2006,RX WILG06,RX,WILG06,F,nestling,Ithaca,Corvus brachyrhynchos,26,26,12,12.9,74.6,60,,161,103,55,402,21.8,35.6,39,"a couple of blood spots; 2 strong, 3 moderate, 2 light hunger bars "
2006,QY WILG06,QY,WILG06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,13.8,13.4,77.8,64.9,,173,108,58,437,22.5,35.6,42.2,"a few blood spots; slight yellow tinge to gape; 3 strong, 1 moderate, 1 light hunger bar"
2006,SW WILG06,SW,WILG06,F,nestling,Ithaca,Corvus brachyrhynchos,26,26,12.5,13.4,78.6,61.4,,173,112,58,410,24.1,36.1,42.5,"a couple of blood spots; 1 strong, 5 light hunger bars"
2006,WR WKAY06,WR,WKAY06,F,nestling,Ithaca,Corvus brachyrhynchos,26,25,12.2,12.7,72.5,52.8,,156,104,50,308,20.6,32.2,40.3,"white at base of all flight feathers; no bloodspots; 1 extreme, 2 strong, 1 mod, 5 light hunger bars"
2006,UT WKAY06,UT,WKAY06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,13.3,12.3,75.9,54.5,,173,119,60,345,21.3,34.7,41.2,"no blood spots; 6 strong, 3 mod hunger bars"
2006,VS WKAY06,VS,WKAY06,M,nestling,Ithaca,Corvus brachyrhynchos,26,26,13.2,12.5,76.9,54.1,,161,108,55,340,22.3,34.5,42.4,"white at base of all flight feathers; no bloodspots; 4 strong, 4 mod, 2 light hunger bars"
2006,IF WWCK06,IF,WWCK06,M,nestling,Ithaca,Corvus brachyrhynchos,27,28,13.9,13.9,80.3,62.8,,181,120,68,475,22.8,36.7,43.6,"1 blood spot; 2 strong, 3 moderate, 4 light hunger bars; "
2006,GH WWCK06,GH,WWCK06,M,nestling,Ithaca,Corvus brachyrhynchos,27,29,13.5,13.4,80.2,63.4,,193,130,80,485,22.4,36.1,44.1,"no blood spots; 2 strong, 1 moderate, 5 light hunger bars"
2006,HG WWCK06,HG,WWCK06,F,nestling,Ithaca,Corvus brachyrhynchos,28,29,13.2,13.5,78.4,60.8,,191,133,81,424,22.3,35,43.4,"1 strong, 3 moderate, 4 light hunger bars; no blood spots; wheezing"
2002,7V DRIN02,7V,DRIN02,F,nestling,Ithaca,Corvus brachyrhynchos,38,38,,,79,60,,229,159,107,,,36,43,"DAR & RS recaptured 7V DRIN02 on territory, removed radiotransmitter, returned to territory; cleaned injuries sustained to mouth from radio harness"
