nestlingMeasurementID,year,population,species,lifeStage,id,age,nest,nestName,sexSummary,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,weight,measureNumber,measurmentDate,measurementJulDate,hatchDate,hatchDateJul,bandDate,bandingDate,bandDateJul,deathDate,currentBroodSize,nestlingBroodSize,bandedBroodSize,familyProducedBreeder,remarks,trueAlias,name,conditionRank,climb2x,bandMatch,Measured =<7 days (1) or >7 (2),deathDateBin,recruitmentRankData,Breeding attempt info::Renest?,withinBroodSizeRank,earlyBroodRanking,bandlingBroodRank,Young Rank dataset,flag,Dummy 2,Dummy 3,Breeder paper?,Helper paper?,PCA size,PCA condition,ID_2,Sex (#),Row #,Explosive fledge?,Weight (cube rt),Largest/smallest nestling (1/2; banding),tarsus,Breeder Data 3::Sex,Sexing Information::Sex,Alive_Sum_0,Alive_Fall_0,Alive_Winter_0,Alive_Spring_1,Survived to banding?,Survived to banding dataset,Explosive fledge death?,Alive@2 yrs,Age at last sighting,Breeding attempt info::Nesting Success,Shot?,tailSquared,bandNumber,Radio?,Radio harness-related death?,Radio harness in mouth?,WNV-related/suspected death?,ageDiff,ageAtDeath,colorBands,initialClimbDate,radioFreq,bloodTube,Blood spots on Belly,Nestling hunger bar data::Extreme Hunger bar count,Nestling hunger bar data::Moderate Hunger bar count,Nestling hunger bar data::Strong Hunger bar count,7PrimaryRatio,Nestling hunger bar data::Weak Hunger bar count,Nestling hunger bar data::Total Hunger bar count,manus,mouthColor,condition,Nest_Site_Information::# Nestlings,Nest_Site_Information::# Bandlings,ageGroup,Breeding attempt info::Group Size,Nest_Site_Information::Environment,Date type,Adult measurement data::Nestling data?,Breeding attempt info::Highest (Hist) Age,Nest_Site_Information::Environment_RSH,Nest_Site_Information::Environment Summary,7PrimarySquared,Alive@60,Alive@120,Alive@1 yr,Future breeder?,Tail_Length_exposed,lifeStageID,WtTarsusIndex,jDay,vetReference,location
1108,1990,Ithaca,AMCR,nestling,4 WAIT90,9,WAIT,WAIT90,NA,28,0,0,9,0,0,0,0,40,40,0,,0,1.5,4/26/1990,116,4/17/1990,107,,,,,4,4,3,2, ,,4,2.5,1,,2,,,0,,0,0,,,,,,,,,4 WAIT90,,46,,0,,28,,,,,,,,,,0,-726574,Y,,0,,,,,,0,,,4/26/1990,,,,,,,?,,,0,,0,4,3,2,2,u,0,,F,,3.1,0,0,0,0,2,,nestling 4 WAIT90,,,,
1112,1990,Ithaca,AMCR,nestling,1 WEGO90,4,WEGO,WEGO90,NA,10.5,0,0,4,0,0,0,0,23,23,0,,0,1,5/1/1990,121,4/27/1990,117,,,,,4,4,4,1, ,,1,0,1,,1,,,0,0,0,0,1,,1,,,,,,1 WEGO90,,47,,0,2,10.5,,,,,,,1,1,,0,-726584,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,4,4,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 1 WEGO90,,,,
1113,1990,Ithaca,AMCR,nestling,2 WEGO90,4,WEGO,WEGO90,NA,14,0,0,4,0,0,0,0,27.5,27.5,0,,0,1,5/1/1990,121,4/27/1990,117,,,,,4,4,4,1, ,,2,0,1,,1,,,0,0,0,0,1,,1,,,,,,2 WEGO90,,48,,0,1,14,,,,,,,1,1,,0,-726584,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,4,4,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 2 WEGO90,,,,
1114,1990,Ithaca,AMCR,nestling,3 WEGO90,4,WEGO,WEGO90,NA,14,0,0,4,0,0,0,0,28,28,0,,0,1,5/1/1990,121,4/27/1990,117,,,,,4,4,4,1, ,,3,0,1,,1,,,0,0,0,0,1,,1,,,,,,3 WEGO90,,49,,0,,14,,,,,,,1,1,,0,-726584,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,4,4,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 3 WEGO90,,,,
1115,1990,Ithaca,AMCR,nestling,4 WEGO90,4,WEGO,WEGO90,NA,12.5,0,0,4,0,0,0,0,26.5,26.5,0,,0,1,5/1/1990,121,4/27/1990,117,,,,,4,4,4,1, ,,4,0,1,,1,,,0,0,0,0,1,,1,,,,,,4 WEGO90,,50,,0,,12.5,,,,,,,1,1,,0,-726584,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,4,4,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 4 WEGO90,,,,
1068,1990,Ithaca,AMCR,nestling,1 NWOD90,5,NWOD,NWOD90,NA,12,0,0,5,0,0,0,0,30,30,0,,0,1,5/1/1990,121,4/26/1990,116,,,,,5,5,5,2, ,,1,0,1,,1,,,0,0,0,0,1,,,,,,,,1 NWOD90,,51,,0,,12,,,,,,,1,1,,0,-726583,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,5,5,1,4,,0,,F,,,0,0,0,0,2,,nestling 1 NWOD90,,,,
1069,1990,Ithaca,AMCR,nestling,2 NWOD90,5,NWOD,NWOD90,NA,13,0,0,5,0,0,0,0,31,31,0,,0,1,5/1/1990,121,4/26/1990,116,,,,,5,5,5,2, ,,2,0,1,,1,,,0,0,0,0,1,,,,,,,,2 NWOD90,,52,,0,,13,,,,,,,1,1,,0,-726583,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,5,5,1,4,,0,,F,,,0,0,0,0,2,,nestling 2 NWOD90,,,,
1070,1990,Ithaca,AMCR,nestling,3 NWOD90,5,NWOD,NWOD90,NA,15,0,0,5,0,0,0,0,33,33,0,,0,1,5/1/1990,121,4/26/1990,116,,,,,5,5,5,2, ,,3,0,1,,1,,,0,0,0,0,1,,,,,,,,3 NWOD90,,53,,0,1,15,,,,,,,1,1,,0,-726583,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,5,5,1,4,,0,,F,,,0,0,0,0,2,,nestling 3 NWOD90,,,,
1071,1990,Ithaca,AMCR,nestling,4 NWOD90,5,NWOD,NWOD90,NA,11.5,0,0,5,0,0,0,0,29.5,29.5,0,,0,1,5/1/1990,121,4/26/1990,116,,,,,5,5,5,2, ,,4,0,1,,1,,,0,0,0,0,1,,,,,,,,4 NWOD90,,54,,0,,11.5,,,,,,,1,1,,0,-726583,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,5,5,1,4,,0,,F,,,0,0,0,0,2,,nestling 4 NWOD90,,,,
1072,1990,Ithaca,AMCR,nestling,5 NWOD90,5,NWOD,NWOD90,NA,10.5,0,0,5,0,0,0,0,26,26,0,,0,1,5/1/1990,121,4/26/1990,116,,,,,5,5,5,2, ,,5,0,1,,1,,,0,0,0,0,1,,,,,,,,5 NWOD90,,55,,0,2,10.5,,,,,,,1,1,,0,-726583,Y,,0,,,,,,0,,,5/1/1990,,,,,,,?,,,0,,0,5,5,1,4,,0,,F,,,0,0,0,0,2,,nestling 5 NWOD90,,,,
1101,1990,Ithaca,AMCR,nestling,1 UPPA90,5,UPPA,UPPA90,NA,16,0,0,5,0,0,0,0,31.5,31.5,0,,0,1,5/3/1990,123,4/28/1990,118,,,,,3,3,1,1,Total length - 91  ,,1,0,1,,1,,,0,0,0,0,1,,,,,,,,1 UPPA90,,56,,0,2,16,,,,,,,,1,,0,-726585,Y,,0,,,,,,0,,,5/3/1990,,,,,,,?,,,0,,0,3,1,1,2,u,0,,F,,3.1,0,0,0,0,2,,nestling 1 UPPA90,,,,
1102,1990,Ithaca,AMCR,nestling,2 UPPA90,5,UPPA,UPPA90,NA,18,0,0,5,0,0,0,0,32.5,32.5,0,,0,1,5/3/1990,123,4/28/1990,118,,,,,3,3,1,1,Total length - 93  ,,2,0,1,,1,,,0,0,0,0,1,,,,,,,,2 UPPA90,,57,,0,,18,,,,,,,,1,,0,-726585,Y,,0,,,,,,0,,,5/3/1990,,,,,,,?,,,0,,0,3,1,1,2,u,0,,F,,3.1,0,0,0,0,2,,nestling 2 UPPA90,,,,
1103,1990,Ithaca,AMCR,nestling,3 UPPA90,5,UPPA,UPPA90,NA,24,0,0,5,0,0,0,0,38,38,0,,0,1,5/3/1990,123,4/28/1990,118,,,,,3,3,1,1,Total length - 106  ,,3,0,1,,1,,,0,0,0,0,1,,,,,,,,3 UPPA90,,58,,0,1,24,,,,,,,,1,,0,-726585,Y,,0,,,,,,0,,,5/3/1990,,,,,,,?,,,0,,0,3,1,1,2,u,0,,F,,3.1,0,0,0,0,2,,nestling 3 UPPA90,,,,
1048,1990,Ithaca,AMCR,nestling,HR HOGS90,4,HOGS,HOGS90,M,15.5,0,0,4,6.9,0,0,0,31,31,0,,0,1,5/4/1990,124,4/30/1990,120,,,,,1,1,1,1,Total length - 94  ,,HR,0,1,1,1,,,0,0,0,0,1,,,,,,,,HR HOGS90,1,59,,0,1,15.5,1,,1,1,1,1,1,1,,1,2528,Y,,0,,,,,,0,,,5/4/1990,,,,,,,?,,,14.5,,0,1,1,1,2,u,0,,F,,3.1,0,1,1,1,1,,nestling HR HOGS90,,,,
1089,1990,Ithaca,AMCR,nestling,AZ SSAP90,25,SSAP,SSAP90,NA,59,103,0,24.93,21.4,12.6,12.9,33.5,73,39.5,0,,365,3,5/8/1990,128,4/13/1990,103,5/8/1990,5/8/1990,128,,4,5,4,2,Wheezing and stressed,,AZ,1,1,,2,,1,0,2,0,2,,limited,,Final_mouth,1,,-0.79,4.24,AZ SSAP90,,60,,7.15,,59,,,1,1,1,1,,,,1,1065,Y,,0,695-20421,,,,,-0.07,,,,,,,,,,0,,,0,,0.12,5,4,6,4,,1,,F,,,10609,1,1,1,2,,nestling AZ SSAP90,,,,
1090,1990,Ithaca,AMCR,nestling,BY SSAP90,25,SSAP,SSAP90,NA,62,99,0,24.82,21.2,13.2,14.1,34.7,74.2,39.5,0,,368,3,,,,,,5/8/1990,,,4,5,4,2,Wheezing,,BY,4,1,,2,,1,0,1,0,1,,limited,,Final_mouth,1,,2.35,-26.82,BY SSAP90,,61,,7.17,1,62,,,0,0,0,0,,,,1,726608,Y,,0,695-20422,,,,,-0.18,,,,,,,,,,0,,,0,,0.12,5,4,6,4,,1,,F,,,9801,1,1,1,2,,nestling BY SSAP90,,,,
1091,1990,Ithaca,AMCR,nestling,CX SSAP90,25,SSAP,SSAP90,NA,57.7,88,0,24.54,19.5,12.7,13.1,30.8,71.2,40.4,0,,300,3,5/8/1990,128,4/13/1990,103,5/8/1990,5/8/1990,128,,4,5,4,2, ,,CX,3,1,,2,,1,0,4,0,4,,limited,,Final_mouth,1,,-2.73,-39.72,CX SSAP90,,62,,6.69,2,57.7,,,1,1,0,0,,,,0,158,Y,,0,695-20423,,,,,-0.46,,,,,,,,,,0,,,0,,0.12,5,4,6,4,,1,,F,,,7744,1,1,0,2,,nestling CX SSAP90,,,,
1092,1990,Ithaca,AMCR,nestling,DW SSAP90,25,SSAP,SSAP90,NA,58.7,79,0,24.33,20.5,12.7,14.7,32.4,72.3,39.9,0,,340,3,5/8/1990,128,4/13/1990,103,5/8/1990,5/8/1990,128,,4,5,4,2, ,,DW,2,1,,2,,1,0,3,0,3,,limited,,Final_mouth,1,,-1.2,-16.28,DW SSAP90,,63,,6.98,,58.7,,,0,0,0,0,,,,0,38,Y,,0,695-20424,,,,,-0.67,,,,,,,,,,0,,,0,,0.12,5,4,6,4,,1,,F,,,6241,0,0,0,2,,nestling DW SSAP90,,,,
1031,1990,Ithaca,AMCR,nestling,1 CEME90,3,CEME,CEME90,NA,13,0,0,3,0,0,0,0,26.5,26.5,0,,0,1,5/8/1990,128,5/5/1990,125,,,,,3,3,3,2,Total length - 85  ,,1,0,1,,1,,,0,0,0,0,1,,,,,,,,1 CEME90,,64,,0,2,13,,,,,,,1,1,,0,-726592,Y,,0,,,,,,0,,,5/8/1990,,,,,,,?,,,0,,0,3,3,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 1 CEME90,,,,
1032,1990,Ithaca,AMCR,nestling,2 CEME90,3,CEME,CEME90,NA,14,0,0,3,0,0,0,0,30,30,0,,0,1,5/8/1990,128,5/5/1990,125,,,,,3,3,3,2,Total length - 91  ,,2,0,1,,1,,,0,0,0,0,1,,,,,,,,2 CEME90,,65,,0,,14,,,,,,,1,1,,0,-726592,Y,,0,,,,,,0,,,5/8/1990,,,,,,,?,,,0,,0,3,3,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 2 CEME90,,,,
1033,1990,Ithaca,AMCR,nestling,3 CEME90,3,CEME,CEME90,NA,16.5,0,0,3,0,0,0,0,34.5,34.5,0,,0,1,5/8/1990,128,5/5/1990,125,,,,,3,3,3,2,Total length - 107  ,,3,0,1,,1,,,0,0,0,0,1,,,,,,,,3 CEME90,,66,,0,1,16.5,,,,,,,1,1,,0,-726592,Y,,0,,,,,,0,,,5/8/1990,,,,,,,?,,,0,,0,3,3,1,3,u,0,,F,,3.1,0,0,0,0,2,,nestling 3 CEME90,,,,
1080,1990,Ithaca,AMCR,nestling,1 SCEM90,8,SCEM,SCEM90,NA,26,0,0,8,0,0,0,0,49,49,0,,0,7.5,5/8/1990,128,4/30/1990,120,,,,,3,3,0,2, ,,1,2,2,,2,,,0,,0,0,,,,,,,,,1 SCEM90,,67,,0,,26,,,,,,,,,,0,-726587,N,,0,,,,,,0,,,5/8/1990,,,,,,,?,,,0,,0,3,0,2,,u,0,,N,,3.1,0,0,0,0,2,,nestling 1 SCEM90,,,,
1081,1990,Ithaca,AMCR,nestling,2 SCEM90,8,SCEM,SCEM90,NA,25,0,0,8,0,0,0,0,46,46,0,,0,7.5,5/8/1990,128,4/30/1990,120,,,,,3,3,0,2, ,,2,2,2,,2,,,0,,0,0,,,,,,,,,2 SCEM90,,68,,0,,25,,,,,,,,,,0,-726587,N,,0,,,,,,0,,,5/8/1990,,,,,,,?,,,0,,0,3,0,2,,u,0,,N,,3.1,0,0,0,0,2,,nestling 2 SCEM90,,,,
1082,1990,Ithaca,AMCR,nestling,3 SCEM90,8,SCEM,SCEM90,NA,26.5,0,0,8,0,0,0,0,46.5,46.5,0,,0,7.5,5/8/1990,128,4/30/1990,120,,,,,3,3,0,2, ,,3,2,2,,2,,,0,,0,0,,,,,,,,,3 SCEM90,,69,,0,,26.5,,,,,,,,,,0,-726587,N,,0,,,,,,0,,,5/8/1990,,,,,,,?,,,0,,0,3,0,2,,u,0,,N,,3.1,0,0,0,0,2,,nestling 3 SCEM90,,,,
1109,1990,Ithaca,AMCR,nestling,EV WAIT90,24,WAIT,WAIT90,NA,53.7,94,0,24.69,20.6,13.5,11.9,34.2,70.1,35.9,0,,348,3,,,,,,5/11/1990,,,3,4,3,2, ,,EV,3,1,,2,,1,0,1,0,1,,limited,,Final_mouth,1,,-5.91,42.92,EV WAIT90,,70,,7.03,1,53.7,,,1,1,1,1,,,,1,727653,Y,,0,695-20425,,,,,0.69,,,,,,,,,,0,,,0,,0.13,4,3,5,2,u,1,,F,,3.1,8836,1,1,1,2,,nestling EV WAIT90,,,,
1110,1990,Ithaca,AMCR,nestling,FU WAIT90,24,WAIT,WAIT90,NA,47.8,74,0,24.22,19,12,13,31.9,68.1,36.2,0,,263,3,,,,,,5/11/1990,,,3,4,3,2, ,,FU,2,1,,2,,1,0,3,0,3,,limited,,Final_mouth,1,,-11.64,20.08,FU WAIT90,,71,,6.41,2,47.8,,,0,0,0,0,,,,1,726612,Y,,0,695-20426,,,,,0.22,,,,,,,,,,0,,,0,,0.13,4,3,5,2,u,1,,F,,3.1,5476,1,1,1,2,,nestling FU WAIT90,,,,
1111,1990,Ithaca,AMCR,nestling,GT WAIT90,24,WAIT,WAIT90,NA,51.4,88,0,24.54,21.5,13.3,13.1,33,73.6,40.6,0,,328,3,,,,,,5/11/1990,,,3,4,3,2, ,,GT,1,1,,2,,1,0,2,0,2,,limited,,Final_mouth,1,,-6.52,29.48,GT WAIT90,,72,,6.9,,51.4,,,1,1,1,1,,,,1,727653,Y,,0,695-20427,,,,,0.54,,,,,,,,,,0,,,0,,0.13,4,3,5,2,u,1,,F,,3.1,7744,1,1,1,2,,nestling GT WAIT90,,,,
1028,1990,Ithaca,AMCR,nestling,HS ALEX90,26,ALEX,ALEX90,NA,58.6,111,,25.17,21.4,13.2,13.7,32.5,72.1,39.6,,,300,5,,,,,,5/14/1990,,,3,5,3,2,explosive fledge  ,,HS,3,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,,-1.38,-54.39,HS ALEX90,,73,1,6.69,1,58.6,,,0,0,0,0,,,,1,726601,Y,,,695-20428,,,,,-0.83,,,,,,,,,,0,,,,,0.11,5,3,6,4,u,1,,F,,3.1,12321,1,1,1,2,,nestling HS ALEX90,,,,
1029,1990,Ithaca,AMCR,nestling,IR ALEX90,26,ALEX,ALEX90,NA,57.1,95,,24.71,22.4,13.5,13.8,34.6,73.8,39.2,,,353,5,,,,,,5/14/1990,,,3,5,3,2, ,,IR,1,2,,,,1,0,2,0,2,,limited,,Final_mouth,1,,-1.67,1.79,IR ALEX90,,74,,7.07,,57.1,,,1,1,1,1,,,,1,728022,Y,,,695-20429,,,,,-1.29,,,,,,,,,,0,,,,,0.12,5,3,6,4,u,1,,F,,3.1,9025,1,1,1,2,,nestling IR ALEX90,,,,
1030,1990,Ithaca,AMCR,nestling,JQ ALEX90,26,ALEX,ALEX90,NA,55.8,118,,25.39,21.2,13.1,13.3,32.5,74.3,41.8,,,315,5,,,,,,5/14/1990,,,3,5,3,2, ,,JQ,2,2,,,,1,0,3,0,3,,limited,,Final_mouth,1,,-2.86,-23.32,JQ ALEX90,,75,,6.8,2,55.8,,,1,1,1,1,,,,1,727471,Y,,,695-20430,,,,,-0.61,,,,,,,,,,0,,,,,0.12,5,3,6,4,u,1,,F,,3.1,13924,1,1,1,2,,nestling JQ ALEX90,,,,
1097,1990,Ithaca,AMCR,nestling,KP STAT90,28,STAT,STAT90,NA,61.7,125,75,28,25.2,14.7,14.5,38.1,82.4,44.3,,,460,2,,,,,,5/15/1990,,,4,4,4,2, ,,KP,3,1,,1,,1,0,1,0,1,1,limited,,Final_mouth,1,,5.66,29.15,KP STAT90,,76,,7.72,1,61.7,,,0,0,0,0,1,1,,1,726602,N,,5625,695-20431,,,,,0,,,,,,,,,,0,,,,,0.13,4,4,6,2,u,1,,N,,3.1,15625,1,1,1,2,,nestling KP STAT90,,,,
1098,1990,Ithaca,AMCR,nestling,LO STAT90,28,STAT,STAT90,NA,59,135,82,28,25.1,14.4,14.2,37.3,81.2,43.9,,,415,2,,,,,,5/15/1990,,,4,4,4,2,Right hallux torn off  ,,LO,2,1,,1,,1,0,3,0,3,1,limited,,Final_mouth,1,,2.94,13.71,LO STAT90,,77,,7.46,,59,,,0,0,0,0,1,1,,1,726602,N,,6724,695-20432,,,,,0,,,,,,,,,,0,,,,,0.13,4,4,6,2,u,1,,N,,3.1,18225,1,1,1,2,,nestling LO STAT90,,,,
1099,1990,Ithaca,AMCR,nestling,MN STAT90,28,STAT,STAT90,NA,58.9,129,77,28,23.9,13.5,13.8,36.4,78.1,41.7,,,385,2,,,,,,5/15/1990,,,4,4,4,2, ,,MN,4,1,,1,,1,0,4,0,4,1,limited,,Final_mouth,1,,1.49,-0.53,MN STAT90,,78,,7.27,2,58.9,,,0,0,0,0,1,1,,1,726602,N,,5929,695-20433,,,,,0,,,,,,,,,,0,,,,,0.12,4,4,6,2,u,1,,N,,3.1,16641,1,1,1,2,,nestling MN STAT90,,,,
1100,1990,Ithaca,AMCR,nestling,NM STAT90,28,STAT,STAT90,NA,59.4,118,64,28,23.7,13.9,16.7,37.6,79,41.4,,,430,2,,,,,,5/15/1990,,,4,4,4,2, ,,NM,1,1,,1,,1,0,2,0,2,1,limited,,Final_mouth,1,,2.69,31.43,NM STAT90,,79,,7.55,,59.4,,,0,0,0,0,1,1,,1,726602,N,,4096,695-20434,,,,,0,,,,,,,,,,0,,,,,0.13,4,4,6,2,u,1,,N,,3.1,13924,1,1,1,2,,nestling NM STAT90,,,,
1044,1990,Ithaca,AMCR,nestling,OL HART90,28,HART,HART90,M,58.9,122,71,28,23.5,14.4,12.1,37.8,79.6,41.8,,,423,2,,,,,,5/15/1990,,,4,4,4,1,Hallux torn off and one other claw broken  ,,OL,1,1,,1,,1,0,3,0,3,1,limited,,Final_mouth,1,,2.13,30.51,OL HART90,1,80,,7.51,,58.9,1,,1,1,1,1,1,1,,1,731514,Y,,5041,695-20435,,,,,0,,,,,,,,,,0,,,,,0.13,4,4,6,3,u,1,,F,,3.1,14884,1,1,1,1,,nestling OL HART90,,,,
1045,1990,Ithaca,AMCR,nestling,PK HART90,28,HART,HART90,M,62.8,129,79,28,23.3,13.3,13.7,36.2,79.4,43.2,,,430,2,,,,,,5/15/1990,,,4,4,4,1,Unpigmented claws and scales  ,,PK,4,1,,1,,1,0,1,0,1,1,limited,,Final_mouth,1,,4.98,6.6,PK HART90,1,81,,7.55,1,62.8,1,,1,1,1,1,1,1,,1,731472,Y,,6241,695-20436,,,,1,0,,,,,,,,,,0,,,,,0.12,4,4,6,3,u,1,,F,,3.1,16641,1,1,1,1,,nestling PK HART90,,,,
1046,1990,Ithaca,AMCR,nestling,QJ HART90,28,HART,HART90,NA,59.6,119,65,28,24.4,13.3,13.1,37.4,79.1,41.7,,,400,2,,,,,,5/15/1990,,,4,4,4,1, ,,QJ,3,1,,1,,1,0,2,0,2,1,limited,,Final_mouth,1,,2.41,4.44,QJ HART90,,82,,7.37,,59.6,,,0,0,0,0,1,1,,1,726602,Y,,4225,695-20437,,,,,0,,,,,,,,,,0,,,,,0.12,4,4,6,3,u,1,,F,,3.1,14161,1,1,1,2,,nestling QJ HART90,,,,
1047,1990,Ithaca,AMCR,nestling,RI HART90,28,HART,HART90,M,58.6,105,52,28,22.1,12.7,13,35.1,76.8,41.7,,,388,2,,,,,,5/15/1990,,,4,4,4,1, ,,RI,2,1,,1,,1,0,4,0,4,1,limited,,Final_mouth,1,,0.45,13.73,RI HART90,1,83,,7.29,2,58.6,1,,1,1,1,1,1,1,,1,730206,Y,,2704,695-20438,,,,,0,,,,,,,,,,0,,,,,0.12,4,4,6,3,u,1,,F,,3.1,11025,1,1,1,1,,nestling RI HART90,,,,
1060,1990,Ithaca,AMCR,nestling,SH KNOL90,26,KNOL,KNOL90,M,61.5,109,62,26,23.9,13.9,13.4,36.1,78.5,42.4,172,,390,2,5/17/1990,137,4/21/1990,111,5/17/1990,5/17/1990,137,,4,4,4,1,Middle toe - 40.1  ,,SH,2,1,,1,,1,0,1,0,1,1,limited,,Final_mouth,1,,3.67,-19.18,SH KNOL90,1,84,,7.31,1,61.5,1,,1,1,1,1,1,1,,1,3533,Y,,3844,695-20439,,,,,0,,,,,,,,,,0,,,0,,0.12,4,4,6,5,u,1,,F,,3.1,11881,1,1,1,1,,nestling SH KNOL90,,,,
1061,1990,Ithaca,AMCR,nestling,TG KNOL90,26,KNOL,KNOL90,NA,60.8,106,64,26,23.1,13.1,13.1,34,75.2,41.2,166,,360,2,5/17/1990,137,4/21/1990,111,5/17/1990,5/17/1990,137,,4,4,4,1,Middle toe - 39.8  ,,TG,4,1,,1,,1,0,2,0,2,1,limited,,Final_mouth,1,,1.56,-26.31,TG KNOL90,,85,,7.11,,60.8,,,0,0,0,0,1,1,,0,26,Y,,4096,695-20440,,,,,0,,,,,,,,,,0,,,0,,0.12,4,4,6,5,u,1,,F,,3.1,11236,0,0,0,2,,nestling TG KNOL90,,,,
1062,1990,Ithaca,AMCR,nestling,UF KNOL90,26,KNOL,KNOL90,NA,60.7,108,62,26,24.2,13.5,14.7,36.6,79,42.4,175,,420,2,5/17/1990,137,4/21/1990,111,5/17/1990,5/17/1990,137,,4,4,4,1,Middle toe - 36.2  ,,UF,1,1,,1,,1,0,3,0,3,1,limited,,Final_mouth,1,,3.35,14.29,UF KNOL90,,86,,7.49,,60.7,,,1,0,0,0,1,1,,0,188,Y,,3844,695-20439,,,,,0,,,,,,,,,,0,,,0,,0.12,4,4,6,5,u,1,,F,,3.1,11664,1,1,0,2,,nestling UF KNOL90,,,,
1063,1990,Ithaca,AMCR,nestling,VE KNOL90,26,KNOL,KNOL90,NA,60.6,103,64,26,23.8,12.7,13.4,35.8,77,41.2,161,,372,2,,,,,,5/17/1990,,,4,4,4,1,Middle toe - 41.6  ,,VE,3,1,,1,,1,0,4,0,4,1,limited,,Final_mouth,1,,2.22,-21.5,VE KNOL90,,87,,7.19,2,60.6,,,1,1,1,1,1,1,,1,728008,Y,,4096,695-20442,,,,,0,,,,,,,,,,0,,,0,,0.12,4,4,6,5,u,1,,F,,3.1,10609,1,1,1,2,,nestling VE KNOL90,,,,
1079,1990,Ithaca,AMCR,nestling,WD PWAY90,27,PWAY,PWAY90,NA,57,122,62,26.54,24.9,13.2,14.1,36.4,79.4,43,190,,333,5,,,,,,5/18/1990,,,1,,1,2,Explosive fledge  ,,WD,1,2,,,,1,0,1,0,1,,limited,,Final_mouth,1,,0.44,-41.17,WD PWAY90,,88,1,6.93,1,57,,,0,0,0,0,,,,1,726605,N,,3844,695-20443,,,,,-0.46,,,,,,,,,,0,,,0,,0.12,0,1,6,4,u,1,,N,,3.1,14884,1,1,1,2,,nestling WD PWAY90,,,,
1118,1990,Ithaca,AMCR,nestling,YB WEGO90,25,WEGO,WEGO90,NA,60.8,95,50,25,23.3,13.8,14.3,36,78.6,42.6,153,,440,2,,,,,,5/22/1990,,,4,4,4,1, ,,YB,3,1,,1,,1,0,2,0,2,1,limited,1,Final_mouth,1,,3.22,35.71,YB WEGO90,,89,,7.61,,60.8,,,1,1,1,1,1,1,,1,728001,Y,,2500,695-20445,,,,,0,,,,,,,,,,0,,,0,,0.13,4,4,6,3,u,1,,F,,3.1,9025,1,1,1,2,,nestling YB WEGO90,,,,
1119,1990,Ithaca,AMCR,nestling,ZA WEGO90,25,WEGO,WEGO90,F,54.8,84,41,25,21.9,13.4,14,33.1,73,39.9,139,,380,2,5/22/1990,142,4/27/1990,117,5/22/1990,5/22/1990,142,7/25/1999,4,4,4,1, ,,ZA,1,1,,1,1,1,0,4,0,4,1,limited,1,Final_mouth,1,,-3.93,53.37,ZA WEGO90,2,90,,7.24,2,54.8,2,,1,1,1,1,1,1,,1,3377,Y,,1681,695-20446,,,,,0,3376,,,,,,,,,0,,,0,,0.13,4,4,6,3,u,1,,F,,3.1,7056,1,1,1,1,,nestling ZA WEGO90,,,,
1116,1990,Ithaca,AMCR,nestling,AY WEGO90,25,WEGO,WEGO90,NA,61,90,49,25,23,14,14.9,35.2,77.7,42.5,160,,447,2,,,,,,5/22/1990,,,4,4,4,1, ,,AY,2,1,,1,,1,0,1,0,1,1,limited,1,Final_mouth,1,,3.05,44.5,AY WEGO90,,91,,7.65,1,61,,,1,1,1,1,1,1,,1,728771,Y,,2401,695-20447,,,,,0,,,,,,,,,,0,,,0,,0.13,4,4,6,3,u,1,,F,,3.1,8100,1,1,1,2,,nestling AY WEGO90,,,,
1117,1990,Ithaca,AMCR,nestling,BX WEGO90,25,WEGO,WEGO90,NA,58.2,105,54,25,21.8,13.2,13.5,33.4,75.8,42.4,160,,380,2,5/22/1990,142,4/27/1990,117,5/22/1990,5/22/1990,142,,4,4,4,1, ,,BX,4,1,,1,,1,0,3,0,3,1,limited,1,Final_mouth,1,,-0.29,13.8,BX WEGO90,,92,,7.24,,58.2,,,1,1,1,1,1,1,,1,1420,Y,,2916,695-20448,,,,,0,,,,,,,,,,0,,,0,,0.12,4,4,6,3,u,1,,F,,3.1,11025,1,1,1,2,,nestling BX WEGO90,,,,
