year,id,age,nest,nestName,sex,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,mass,measurementDate,measurementJulDate,hatchDate,hatchDateJul,Date,Year,Month,Day,MaxTempMean1_11,MaxTempMean12_22,MaxTempMean23_33,leadMax34_44,MeanMaxTempIncubation,PrecipSum1_11,PrecipSum12_22,PrecipSum23_33,PrecipSum34_44,PrecipSumIncubation,GDDSum1_11,GDDSum12_22,GDDSum23_33,GDDSum34_44,GDDSumIncubation,CDDSum1_11,CDDSum12_22,CDDSum23_33,CDDSum34_44,CDDSumIncubation
1991,RED HAYT91,13,HAYT,HAYT91,NA,45.1,16,4,13,16.2,10.9,14.1,26.4,59.2,32.8,0,NA,0,5/10/1991,1991130,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,silv HAYT91,13,HAYT,HAYT91,NA,49.3,28,11,13,17.5,12.3,14.8,28,64.5,36.5,0,NA,0,5/10/1991,1991130,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,blac HAYT91,13,HAYT,HAYT91,NA,50.8,30,10,13,18.7,12.4,14.4,29,67,38,0,NA,0,5/10/1991,1991130,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,gold HAYT91,13,HAYT,HAYT91,NA,45.4,18,6,13,15.8,11.5,13.1,24.8,60.4,35.6,0,NA,0,5/10/1991,1991130,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,gold YORK91,21,YORK,YORK91,NA,48.1,32,11,21,16.8,11.4,12.8,25.6,62.4,36.8,76,NA,0,5/10/1991,1991130,4/19/1991,1991109,4/19/1991,1991,4,19,58.45454545,62.18181818,76.72727273,83.18181818,58.26315789,1.78,1.01,0.85,0.35,1.61,33,46,136,247,74,0,0,17,82,8
1991,ET HART91,27,HART,HART91,M,57.8,119,57,26.28,20.9,14.7,14.4,35.1,75,39.9,163,NA,385,5/13/1991,1991133,4/16/1991,1991106,4/16/1991,1991,4,16,54.18181818,66.63636364,73.63636364,79,56.42105263,1.84,0.85,1.01,0.03,1.62,3,76,121,191,74,0,0,17,56,8
1991,IP FRNO91,28,FRNO,FRNO91,NA,59.4,120,67,26.64,23.3,14.4,14.3,36,77.5,41.5,175,NA,390,5/13/1991,1991133,4/15/1991,1991105,4/15/1991,1991,4,15,53.72727273,66.27272727,72.09090909,79.09090909,56.89473684,2.12,0.47,0.55,0.87,2.08,3,69,114,186,77,0,0,17,52,8
1991,2 TRCH91,5,TRCH,TRCH91,NA,22.7,0,0,5,9.9,8.4,11.5,15,39,24,0,NA,70,5/14/1991,1991134,5/9/1991,1991129,5/9/1991,1991,5,9,74.18181818,81,75.63636364,80,61.05263158,1.01,0.03,0.55,0.62,2.62,121,215,140,205,79,17,65,18,58,0
1991,gold EUPS91,13,EUPS,EUPS91,NA,47.7,33,8,13,17.2,11.2,13.1,26.1,63.4,37.3,74,NA,255,5/14/1991,1991134,5/1/1991,1991121,5/1/1991,1991,5,1,62.36363636,78.09090909,82.36363636,75.90909091,58.63157895,0.56,0.85,0.35,0.83,2.57,42,150,239,140,54,0,19,80,17,0
1991,silv EUPS91,13,EUPS,EUPS91,NA,45.5,20,2,13,15.9,10.9,13.1,25.6,60.3,34.7,62,NA,210,5/14/1991,1991134,5/1/1991,1991121,5/1/1991,1991,5,1,62.36363636,78.09090909,82.36363636,75.90909091,58.63157895,0.56,0.85,0.35,0.83,2.57,42,150,239,140,54,0,19,80,17,0
1991,ML LOWL91,24,LOWL,LOWL91,F,60.5,96,55,25.54,22.3,15.4,14.6,35.6,74.8,39.2,153,NA,367,5/15/1991,1991135,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,1 LUCE91,19,LUCE,LUCE91,NA,57.2,61,29,19,20.3,13.1,15.7,33.9,70.2,36.3,121,NA,0,5/15/1991,1991135,4/26/1991,1991116,4/26/1991,1991,4,26,66.27272727,72.09090909,79.09090909,76.18181818,57.68421053,0.47,0.55,0.87,0.55,3.08,69,114,186,153,55,0,17,52,30,8
1991,RG WHIT91,28,WHIT,WHIT91,NA,52.9,121,62,26.51,22.4,13.4,14,33.9,75.5,41.6,173,NA,320,5/17/1991,1991137,4/19/1991,1991109,4/19/1991,1991,4,19,58.45454545,62.18181818,76.72727273,83.18181818,58.26315789,1.78,1.01,0.85,0.35,1.61,33,46,136,247,74,0,0,17,82,8
1991,SF WHIT91,28,WHIT,WHIT91,NA,60.4,134,89,28.05,26.2,14.5,14.1,39.1,84.4,45.3,202,NA,450,5/17/1991,1991137,4/19/1991,1991109,4/19/1991,1991,4,19,58.45454545,62.18181818,76.72727273,83.18181818,58.26315789,1.78,1.01,0.85,0.35,1.61,33,46,136,247,74,0,0,17,82,8
1991,VC HIHI91,27,HIHI,HIHI91,M,63,143,95,28.68,26.3,14.3,13.5,39.9,86.6,46.7,217,NA,440,5/20/1991,1991140,4/23/1991,1991113,4/23/1991,1991,4,23,65.36363636,65.63636364,79.09090909,79.27272727,58.78947368,0.57,0.55,0.84,0.58,3.14,65,66,173,198,74,0,6,40,53,8
1991,YZ TRIQ91,29,TRIQ,TRIQ91,NA,60.8,149,81,29,26,14.5,15.3,38.5,83.8,45.3,206,NA,417,5/20/1991,1991140,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,ZY TRIQ91,29,TRIQ,TRIQ91,NA,57.6,130,78,29,24.7,13.8,13,35.4,79.7,44.3,190,NA,372,5/20/1991,1991140,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,doa TRIQ91,29,TRIQ,TRIQ91,NA,59.9,140,73,29,24.4,13.7,14.5,36.4,80.2,43.8,191,NA,387,5/20/1991,1991140,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,BV BROT91,28,BROT,BROT91,NA,60.4,130,78,28,24,12.9,15,37,79.2,42.2,182,NA,360,5/20/1991,1991140,4/22/1991,1991112,4/22/1991,1991,4,22,64.45454545,62.72727273,78.81818182,81.09090909,59.10526316,1.95,0.54,0.85,0.58,3.1,65,46,167,220,74,0,1,34,64,8
1991,CU BROT91,28,BROT,BROT91,NA,62.4,123,69,28,23.3,14.2,15.6,36.5,79.7,43.2,182,NA,395,5/20/1991,1991140,4/22/1991,1991112,4/22/1991,1991,4,22,64.45454545,62.72727273,78.81818182,81.09090909,59.10526316,1.95,0.54,0.85,0.58,3.1,65,46,167,220,74,0,1,34,64,8
1991,DT SECE91,30,SECE,SECE91,M,62.6,154,100,29.39,26.3,14.2,15.3,39.6,84.8,45.2,204,NA,460,5/21/1991,1991141,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,ES SECE91,30,SECE,SECE91,NA,59.5,140,87,28.18,26.1,14,14.5,38.1,82.1,44,191,NA,420,5/21/1991,1991141,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,FR SECE91,30,SECE,SECE91,NA,61.7,140,90,28.32,25.7,14.8,15.9,39,83,44,202,NA,425,5/21/1991,1991141,4/21/1991,1991111,4/21/1991,1991,4,21,61.27272727,62.27272727,78.45454545,81.90909091,59.05263158,2.22,0.56,0.85,0.35,1.72,54,41,159,229,74,0,0,26,73,8
1991,doa FOOT91,28,FOOT,FOOT91,NA,51.3,128,66,28,23.1,13.7,14.8,35.1,76.7,41.6,175,NA,335,5/21/1991,1991141,4/23/1991,1991113,4/23/1991,1991,4,23,65.36363636,65.63636364,79.09090909,79.27272727,58.78947368,0.57,0.55,0.84,0.58,3.14,65,66,173,198,74,0,6,40,53,8
1991,NJ PINW91,27,PINW,PINW91,NA,55.9,107,54,27,20.9,12.2,14.6,32.9,71.7,38.8,167,NA,335,5/22/1991,1991142,4/25/1991,1991115,4/25/1991,1991,4,25,65,70.72727273,79.90909091,76.36363636,58.31578947,0.53,0.55,0.84,0.58,3.2,62,95,193,161,68,0,6,59,34,8
1991,OI PINW91,27,PINW,PINW91,NA,59.4,123,72,27,22.6,13.6,15.2,33.9,76.2,42.3,185,NA,365,5/22/1991,1991142,4/25/1991,1991115,4/25/1991,1991,4,25,65,70.72727273,79.90909091,76.36363636,58.31578947,0.53,0.55,0.84,0.58,3.2,62,95,193,161,68,0,6,59,34,8
1991,2 GENR91,7,GENR,GENR91,NA,25.2,0,0,7,10.3,9.1,11.9,15.9,43.8,27.9,0,NA,0,5/22/1991,1991142,5/15/1991,1991135,5/15/1991,1991,5,15,79.09090909,79.27272727,77.45454545,80.18181818,68,0.84,0.58,0.62,0,1.02,173,198,158,208,142,40,53,33,46,6
1991,QG CUPL91,27,CUPL,CUPL91,NA,59.7,107,60,26,20.8,13,14.5,31.7,72.5,40.8,168,NA,345,5/22/1991,1991142,4/25/1991,1991115,4/25/1991,1991,4,25,65,70.72727273,79.90909091,76.36363636,58.31578947,0.53,0.55,0.84,0.58,3.2,62,95,193,161,68,0,6,59,34,8
1991,RF CUPL91,27,CUPL,CUPL91,NA,61.6,117,60,26.31,22.2,12.8,13.3,33.5,76.2,42.7,171,NA,360,5/22/1991,1991142,4/25/1991,1991115,4/25/1991,1991,4,25,65,70.72727273,79.90909091,76.36363636,58.31578947,0.53,0.55,0.84,0.58,3.2,62,95,193,161,68,0,6,59,34,8
1991,TD HAYT91,26,HAYT,HAYT91,NA,61.4,113,63,26.28,23.7,13.5,14.9,36.5,78.5,42,168,NA,340,5/23/1991,1991143,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,UC HAYT91,26,HAYT,HAYT91,NA,58.3,105,55,25.79,23.3,14.3,14.9,35.5,78,42.5,156,NA,320,5/23/1991,1991143,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,XZ HAYT91,26,HAYT,HAYT91,NA,59.1,110,62,26.16,22.9,13.6,14.1,34.9,76,41.1,167,NA,330,5/23/1991,1991143,4/27/1991,1991117,4/27/1991,1991,4,27,66.63636364,73.63636364,79,75.90909091,57.10526316,0.85,1.01,0.03,0.55,3.08,76,121,191,148,48,0,17,56,26,6
1991,YY BURL91,28,BURL,BURL91,M,58.5,125,76,28,25.8,14.9,14.6,38.1,80.8,42.7,186,NA,355,5/23/1991,1991143,4/25/1991,1991115,4/25/1991,1991,4,25,65,70.72727273,79.90909091,76.36363636,58.31578947,0.53,0.55,0.84,0.58,3.2,62,95,193,161,68,0,6,59,34,8
1991,doa BURL91,28,BURL,BURL91,NA,63.5,129,77,28,24.9,14.7,15.2,40,82.7,42.7,185,NA,415,5/23/1991,1991143,4/25/1991,1991115,4/25/1991,1991,4,25,65,70.72727273,79.90909091,76.36363636,58.31578947,0.53,0.55,0.84,0.58,3.2,62,95,193,161,68,0,6,59,34,8
1991,HO CLOV91,24,CLOV,CLOV91,M,61,118,65,26.51,24.2,15.3,14.6,37.6,80.5,42.9,180,NA,347,5/24/1991,1991144,4/30/1991,1991120,4/30/1991,1991,4,30,62.18181818,76.72727273,83.18181818,75.72727273,56.84210526,1.01,0.85,0.35,0.42,2.57,46,136,247,139,40,0,17,82,17,0
1991,GP CLOV91,24,CLOV,CLOV91,NA,57.5,102,53,25.65,21.1,12.3,14.5,31.9,72.2,40.3,160,NA,282,5/24/1991,1991144,4/30/1991,1991120,4/30/1991,1991,4,30,62.18181818,76.72727273,83.18181818,75.72727273,56.84210526,1.01,0.85,0.35,0.42,2.57,46,136,247,139,40,0,17,82,17,0
1991,LFB- CLOV91,24,CLOV,CLOV91,NA,42.8,45,8,23.76,16,10.6,11.8,26.6,61.6,35,87,NA,137,5/24/1991,1991144,4/30/1991,1991120,4/30/1991,1991,4,30,62.18181818,76.72727273,83.18181818,75.72727273,56.84210526,1.01,0.85,0.35,0.42,2.57,46,136,247,139,40,0,17,82,17,0
1991,GOLD PAHA91,16,PAHA,PAHA91,NA,41.6,15,4,16,15.3,9.9,12.8,24.3,58.2,33.9,49,NA,0,5/24/1991,1991144,5/8/1991,1991128,5/8/1991,1991,5,8,73.63636364,79,75.90909091,79.54545455,61.15789474,1.01,0.03,0.55,0.62,2.63,121,191,148,201,79,17,56,26,54,0
1991,MJ WILG91,30,WILG,WILG91,NA,62.1,120,67,26.64,25.4,14.3,13.4,37.9,83.5,45.6,186,NA,450,5/28/1991,1991148,4/28/1991,1991118,4/28/1991,1991,4,28,65.09090909,74.18181818,81,75.63636364,56.68421053,0.85,1.01,0.03,0.55,2.87,66,121,215,140,36,0,17,65,18,0
1991,RE SSAP91,25,SSAP,SSAP91,NA,55.4,95,53,25,22.6,13.2,15.9,35,76.8,41.8,155,NA,340,5/28/1991,1991148,5/3/1991,1991123,5/3/1991,1991,5,3,62.72727273,78.81818182,81.09090909,75.09090909,60.21052632,0.54,0.85,0.58,0.6,2.59,46,167,220,133,65,1,34,64,19,0
1991,SD SSAP91,25,SSAP,SSAP91,NA,60.1,102,60,25,23.3,13.4,15,36.4,76.8,40.4,166,NA,360,5/28/1991,1991148,5/3/1991,1991123,5/3/1991,1991,5,3,62.72727273,78.81818182,81.09090909,75.09090909,60.21052632,0.54,0.85,0.58,0.6,2.59,46,167,220,133,65,1,34,64,19,0
1991,VA WINT91,25,WINT,WINT91,M,59,81,29,25,22,13.4,15.1,34.9,75.2,40.3,139,NA,277,5/29/1991,1991149,5/4/1991,1991124,5/4/1991,1991,5,4,65.63636364,79.09090909,79.27272727,77.45454545,59.68421053,0.55,0.84,0.58,0.62,2.31,66,173,198,158,65,6,40,53,33,0
1991,WZ WINT91,25,WINT,WINT91,NA,55.3,69,20,25,20.8,11.7,13.2,32.6,71,38.4,115,NA,235,5/29/1991,1991149,5/4/1991,1991124,5/4/1991,1991,5,4,65.63636364,79.09090909,79.27272727,77.45454545,59.68421053,0.55,0.84,0.58,0.62,2.31,66,173,198,158,65,6,40,53,33,0
1991,YX PAHA91,26,PAHA,PAHA91,NA,51.4,65,12,24.09,19.2,11.2,12.6,30.6,68,37.4,115,NA,235,6/3/1991,1991154,5/8/1991,1991128,5/8/1991,1991,5,8,73.63636364,79,75.90909091,79.54545455,61.15789474,1.01,0.03,0.55,0.62,2.63,121,191,148,201,79,17,56,26,54,0
1991,AU PAHA91,26,PAHA,PAHA91,NA,60,108,52,25.79,23.2,13.3,14.4,36.4,76.7,40.3,173,NA,352,6/3/1991,1991154,5/8/1991,1991128,5/8/1991,1991,5,8,73.63636364,79,75.90909091,79.54545455,61.15789474,1.01,0.03,0.55,0.62,2.63,121,191,148,201,79,17,56,26,54,0
1991,MI SWEG91,10,SWEG,SWEG91,NA,43.9,15,3,10,15.3,11.6,13.8,23.7,58,34.3,53,NA,0,6/13/1991,1991164,6/3/1991,1991154,6/3/1991,1991,6,3,75.90909091,79.09090909,81.27272727,79.45454545,79.94736842,0.83,0.02,0.17,2.45,1.19,140,198,227,199,338,17,48,68,39,93
1991,LL NWOD91,133,NWOD,NWOD91,NA,63.5,259,181,133,35.5,17.3,15.5,49.9,93,43.1,314,NA,541,9/4/1991,1991247,4/24/1991,1991114,4/24/1991,1991,4,24,65.63636364,68.54545455,79.36363636,77.90909091,58.52631579,0.53,0.55,0.84,0.58,3.14,65,80,181,182,70,0,6,47,46,8
1992,L BYWY92,2,BYWY,BYWY92,NA,15.9,0,0,2,6,5.6,6.9,12.4,29.2,16.8,0,NA,0,4/21/1992,1992112,4/19/1992,1992110,4/19/1992,1992,4,19,58.45454545,61.63636364,71.72727273,65.90909091,47.47368421,1.97,1.08,0.56,2.77,1.7,38,29,106,69,5,1,0,3,3,0
1992,G BYWY92,2,BYWY,BYWY92,NA,12.6,0,0,2,5.4,6,6,9.6,26.2,16.6,0,NA,0,4/21/1992,1992112,4/19/1992,1992110,4/19/1992,1992,4,19,58.45454545,61.63636364,71.72727273,65.90909091,47.47368421,1.97,1.08,0.56,2.77,1.7,38,29,106,69,5,1,0,3,3,0
1992,BS CUHA92,9,CUHA,CUHA92,NA,25.4,1,0,9,11.1,9.5,10,18,45.5,27.5,0,NA,89,4/22/1992,1992113,4/13/1992,1992104,4/13/1992,1992,4,13,53.45454545,59.45454545,65,71.27272727,45.84210526,1.77,1.62,0.45,0.58,2.55,33,22,63,102,5,1,0,2,4,0
1992,none CUHA92,9,CUHA,CUHA92,NA,29.5,1,0,9,12.1,10,11.8,19.5,49,29.5,0,NA,110,4/22/1992,1992113,4/13/1992,1992104,4/13/1992,1992,4,13,53.45454545,59.45454545,65,71.27272727,45.84210526,1.77,1.62,0.45,0.58,2.55,33,22,63,102,5,1,0,2,4,0
1992,M CUHA92,9,CUHA,CUHA92,NA,37.5,5,1,9,14.4,11,13.4,23.8,55.9,32.1,0,NA,185,4/22/1992,1992113,4/13/1992,1992104,4/13/1992,1992,4,13,53.45454545,59.45454545,65,71.27272727,45.84210526,1.77,1.62,0.45,0.58,2.55,33,22,63,102,5,1,0,2,4,0
1992,AT CUHA92,9,CUHA,CUHA92,NA,36,6,1,9,13.5,10.6,13,24.1,55.6,31.5,0,NA,180,4/22/1992,1992113,4/13/1992,1992104,4/13/1992,1992,4,13,53.45454545,59.45454545,65,71.27272727,45.84210526,1.77,1.62,0.45,0.58,2.55,33,22,63,102,5,1,0,2,4,0
1992,Y SSET92,2,SSET,SSET92,NA,12.8,0,0,2,6.1,6.1,6.3,10.1,28.7,18.6,0,NA,17,4/22/1992,1992113,4/20/1992,1992111,4/20/1992,1992,4,20,60.18181818,61.54545455,73.45454545,63.36363636,47.94736842,1.6,1.08,0.56,3.04,2,38,32,117,59,5,1,0,3,3,0
1992,M SSET92,2,SSET,SSET92,NA,12.8,0,0,2,5.7,5.9,6.2,10.7,28.3,17.6,0,NA,18,4/22/1992,1992113,4/20/1992,1992111,4/20/1992,1992,4,20,60.18181818,61.54545455,73.45454545,63.36363636,47.94736842,1.6,1.08,0.56,3.04,2,38,32,117,59,5,1,0,3,3,0
1992,G SSET92,2,SSET,SSET92,NA,10.8,0,0,2,5,4.8,4.7,7.8,23.4,15.6,0,NA,11,4/22/1992,1992113,4/20/1992,1992111,4/20/1992,1992,4,20,60.18181818,61.54545455,73.45454545,63.36363636,47.94736842,1.6,1.08,0.56,3.04,2,38,32,117,59,5,1,0,3,3,0
1992,L MART92,2,MART,MART92,NA,13.3,0,0,2,6.6,6.7,7.4,10.8,29.8,19,0,NA,0,4/27/1992,1992118,4/25/1992,1992116,4/25/1992,1992,4,25,58.90909091,66.45454545,69.45454545,68.45454545,55.15789474,1.57,0.59,0.61,2.87,2.84,18,73,92,103,43,0,2,4,7,1
1992,M MART92,2,MART,MART92,NA,13.9,0,0,2,7,6.7,7.8,12.1,0,NA,0,NA,0,4/27/1992,1992118,4/25/1992,1992116,4/25/1992,1992,4,25,58.90909091,66.45454545,69.45454545,68.45454545,55.15789474,1.57,0.59,0.61,2.87,2.84,18,73,92,103,43,0,2,4,7,1
1992,A MART92,2,MART,MART92,NA,14.2,0,0,2,6.9,6.5,7.2,11.9,31.6,19.7,0,NA,0,4/27/1992,1992118,4/25/1992,1992116,4/25/1992,1992,4,25,58.90909091,66.45454545,69.45454545,68.45454545,55.15789474,1.57,0.59,0.61,2.87,2.84,18,73,92,103,43,0,2,4,7,1
1992,G MART92,2,MART,MART92,NA,13,0,0,2,6.1,5.7,6.2,10.1,27,16.9,0,NA,0,4/27/1992,1992118,4/25/1992,1992116,4/25/1992,1992,4,25,58.90909091,66.45454545,69.45454545,68.45454545,55.15789474,1.57,0.59,0.61,2.87,2.84,18,73,92,103,43,0,2,4,7,1
1992,JK KAYS92,5,KAYS,KAYS92,NA,17.2,0,0,5,8,7.7,8.9,12.5,35.6,23.1,0,NA,0,4/27/1992,1992118,4/22/1992,1992113,4/22/1992,1992,4,22,59.81818182,65,74.81818182,61.54545455,51.26315789,1.52,0.86,0.62,2.98,2.36,34,59,119,51,29,1,2,4,0,1
1992,3 KAYS92,5,KAYS,KAYS92,NA,11,0,0,5,5.5,5.4,6.4,8.6,25,16.4,0,NA,0,4/27/1992,1992118,4/22/1992,1992113,4/22/1992,1992,4,22,59.81818182,65,74.81818182,61.54545455,51.26315789,1.52,0.86,0.62,2.98,2.36,34,59,119,51,29,1,2,4,0,1
1992,1 CUPL92,1,CUPL,CUPL92,NA,13,0,0,1,6.5,7.1,7.1,10,29.8,19.8,0,NA,0,4/28/1992,1992119,4/27/1992,1992118,4/27/1992,1992,4,27,58.63636364,69.63636364,67.36363636,72.27272727,54.21052632,0.97,0.65,0.56,2.71,3.11,17,99,66,139,41,0,3,3,15,1
1992,2 CUPL92,1,CUPL,CUPL92,NA,14.2,0,0,1,6.2,5.8,6.8,9.6,29,19.4,0,NA,0,4/28/1992,1992119,4/27/1992,1992118,4/27/1992,1992,4,27,58.63636364,69.63636364,67.36363636,72.27272727,54.21052632,0.97,0.65,0.56,2.71,3.11,17,99,66,139,41,0,3,3,15,1
1992,4 CUPL92,1,CUPL,CUPL92,NA,12.6,0,0,1,5.3,5.8,6.1,7.8,25.2,17.4,0,NA,0,4/28/1992,1992119,4/27/1992,1992118,4/27/1992,1992,4,27,58.63636364,69.63636364,67.36363636,72.27272727,54.21052632,0.97,0.65,0.56,2.71,3.11,17,99,66,139,41,0,3,3,15,1
1992,1 GENR92,0,GENR,GENR92,NA,10.8,0,0,0,5.4,5.2,6.1,7.9,25.7,17.8,0,NA,15,4/28/1992,1992119,4/28/1992,1992119,4/28/1992,1992,4,28,60.18181818,69.36363636,68.36363636,72.09090909,54.63157895,0.97,0.67,0.54,2.71,3.11,19,97,73,139,41,0,3,3,15,1
1992,1 WINK92,1,WINK,WINK92,NA,13.2,0,0,1,6.1,6.6,6.1,10,29.1,19.1,0,NA,25,4/28/1992,1992119,4/27/1992,1992118,4/27/1992,1992,4,27,58.63636364,69.63636364,67.36363636,72.27272727,54.21052632,0.97,0.65,0.56,2.71,3.11,17,99,66,139,41,0,3,3,15,1
1992,2 WINK92,1,WINK,WINK92,NA,12.6,0,0,1,6.4,6.3,6.4,10.1,28.2,18.1,0,NA,25,4/28/1992,1992119,4/27/1992,1992118,4/27/1992,1992,4,27,58.63636364,69.63636364,67.36363636,72.27272727,54.21052632,0.97,0.65,0.56,2.71,3.11,17,99,66,139,41,0,3,3,15,1
1992,4 WINK92,1,WINK,WINK92,NA,11.7,0,0,1,5.6,5.6,5.8,9.4,27.6,18.2,0,NA,21,4/28/1992,1992119,4/27/1992,1992118,4/27/1992,1992,4,27,58.63636364,69.63636364,67.36363636,72.27272727,54.21052632,0.97,0.65,0.56,2.71,3.11,17,99,66,139,41,0,3,3,15,1
1992,1 PAHA92,3,PAHA,PAHA92,NA,15.2,0,0,3,6.5,6.7,7.1,10.9,31,20.1,0,NA,0,4/29/1992,1992120,4/26/1992,1992117,4/26/1992,1992,4,26,57.90909091,67.81818182,68.27272727,71.18181818,55.10526316,1.29,0.45,0.76,2.71,3.16,17,83,82,126,43,0,2,4,15,1
1992,2 PAHA92,3,PAHA,PAHA92,NA,14.8,0,0,3,6.8,6.7,7.9,11.6,31.5,19.9,0,NA,0,4/29/1992,1992120,4/26/1992,1992117,4/26/1992,1992,4,26,57.90909091,67.81818182,68.27272727,71.18181818,55.10526316,1.29,0.45,0.76,2.71,3.16,17,83,82,126,43,0,2,4,15,1
1992,3 PAHA92,3,PAHA,PAHA92,NA,13.7,0,0,3,6,6.3,7.1,10.6,27.9,17.3,0,NA,0,4/29/1992,1992120,4/26/1992,1992117,4/26/1992,1992,4,26,57.90909091,67.81818182,68.27272727,71.18181818,55.10526316,1.29,0.45,0.76,2.71,3.16,17,83,82,126,43,0,2,4,15,1
1992,4 PAHA92,3,PAHA,PAHA92,NA,11.1,0,0,3,5.3,5.4,5.9,7.7,24.3,16.6,0,NA,0,4/29/1992,1992120,4/26/1992,1992117,4/26/1992,1992,4,26,57.90909091,67.81818182,68.27272727,71.18181818,55.10526316,1.29,0.45,0.76,2.71,3.16,17,83,82,126,43,0,2,4,15,1
1992,5 PAHA92,3,PAHA,PAHA92,NA,13.6,0,0,3,5.7,6.1,6.6,5.5,27.5,22,0,NA,0,4/29/1992,1992120,4/26/1992,1992117,4/26/1992,1992,4,26,57.90909091,67.81818182,68.27272727,71.18181818,55.10526316,1.29,0.45,0.76,2.71,3.16,17,83,82,126,43,0,2,4,15,1
1992,P HIHI92,5,HIHI,HIHI92,NA,17.5,0,0,5,8,7.9,8.9,13.4,34.6,21.2,0,NA,46,4/29/1992,1992120,4/24/1992,1992115,4/24/1992,1992,4,24,59.45454545,65,71.27272727,66,54.21052632,1.62,0.45,0.58,3,2.41,22,63,102,85,42,0,2,4,4,1
1992,G HIHI92,5,HIHI,HIHI92,NA,15.4,0,0,5,6.9,6.9,7.2,12,30,18,0,NA,29,4/29/1992,1992120,4/24/1992,1992115,4/24/1992,1992,4,24,59.45454545,65,71.27272727,66,54.21052632,1.62,0.45,0.58,3,2.41,22,63,102,85,42,0,2,4,4,1
1992,NG STAD92,7,STAD,STAD92,NA,27.8,2,0,7,11.6,9.4,12.1,19,45.4,26.4,0,NA,117,4/29/1992,1992120,4/22/1992,1992113,4/22/1992,1992,4,22,59.81818182,65,74.81818182,61.54545455,51.26315789,1.52,0.86,0.62,2.98,2.36,34,59,119,51,29,1,2,4,0,1
1992,LI STAD92,7,STAD,STAD92,NA,30.9,3,0,7,12.7,10.3,12.8,19.8,51,31.2,0,NA,145,4/29/1992,1992120,4/22/1992,1992113,4/22/1992,1992,4,22,59.81818182,65,74.81818182,61.54545455,51.26315789,1.52,0.86,0.62,2.98,2.36,34,59,119,51,29,1,2,4,0,1
1992,M WILO92,3,WILO,WILO92,NA,16.5,0,0,3,7,7.3,7.5,12.2,31.4,19.2,0,NA,33,5/1/1992,1992122,4/28/1992,1992119,4/28/1992,1992,4,28,60.18181818,69.36363636,68.36363636,72.09090909,54.63157895,0.97,0.67,0.54,2.71,3.11,19,97,73,139,41,0,3,3,15,1
1992,4 WILO92,3,WILO,WILO92,NA,12.5,0,0,3,5.6,5.5,5.6,9,27.2,18.2,0,NA,13,5/1/1992,1992122,4/28/1992,1992119,4/28/1992,1992,4,28,60.18181818,69.36363636,68.36363636,72.09090909,54.63157895,0.97,0.67,0.54,2.71,3.11,19,97,73,139,41,0,3,3,15,1
